DateTime,depth_m,18kHz_Sv,38kHz_Sv,code
2016-08-14_13:18:10.00,234.0,-85.6,-98.55,1
2016-08-14_13:18:10.00,236.0,-85.05,-86.98,2
2016-08-14_13:18:10.00,238.0,-94.77,-98.76,1
2016-08-14_13:18:10.00,240.0,-91.64,-94.03,2
2016-08-14_13:18:10.00,242.0,-84.16,-87.91,1
2016-08-14_13:18:10.00,244.0,-87.19,-88.74,2
2016-08-14_13:18:10.00,246.0,-89.79,-88.17,2
2016-08-14_13:18:10.00,248.0,-86.33,-89.32,2
2016-08-14_13:18:10.00,250.0,-88.5,-89.46,2
2016-08-14_13:18:10.00,252.0,-93.08,-90.37,2
2016-08-14_13:18:10.00,254.0,-92.96,-94.8,2
2016-08-14_13:18:10.00,256.0,-89.2,-87.0,2
2016-08-14_13:18:10.00,258.0,-84.55,-88.4,1
2016-08-14_13:18:20.00,228.0,-91.65,-93.03,2
2016-08-14_13:18:20.00,230.0,-96.63,-93.44,3
2016-08-14_13:18:20.00,232.0,-83.58,-86.09,2
2016-08-14_13:18:20.00,234.0,-96.41,-93.04,3
2016-08-14_13:18:20.00,236.0,-91.2,-88.3,2
2016-08-14_13:18:20.00,238.0,-83.22,-90.17,1
2016-08-14_13:18:20.00,240.0,-97.5,-101.94,1
2016-08-14_13:18:20.00,242.0,-90.91,-103.84,1
2016-08-14_13:18:20.00,244.0,-92.99,-98.86,1
2016-08-14_13:18:20.00,246.0,-93.32,-90.56,2
2016-08-14_13:18:20.00,248.0,-86.89,-89.37,2
2016-08-14_13:18:20.00,250.0,-81.8,-92.68,1
2016-08-14_13:18:20.00,252.0,-89.66,-89.36,2
2016-08-14_13:18:20.00,254.0,-93.6,-95.69,2
2016-08-14_13:18:20.00,256.0,-86.53,-86.67,2
2016-08-14_13:18:20.00,258.0,-87.92,-95.13,1
2016-08-14_13:18:30.00,228.0,-84.59,-90.73,1
2016-08-14_13:18:30.00,230.0,-88.82,-90.23,2
2016-08-14_13:18:30.00,232.0,-82.98,-85.83,2
2016-08-14_13:18:30.00,234.0,-95.58,-96.65,2
2016-08-14_13:18:30.00,236.0,-86.95,-88.89,2
2016-08-14_13:18:30.00,238.0,-85.99,-87.68,2
2016-08-14_13:18:30.00,240.0,-90.78,-83.8,3
2016-08-14_13:18:30.00,242.0,-82.46,-87.21,1
2016-08-14_13:18:30.00,244.0,-89.77,-90.07,2
2016-08-14_13:18:30.00,246.0,-95.05,-103.33,1
2016-08-14_13:18:30.00,248.0,-96.67,-101.61,1
2016-08-14_13:18:30.00,250.0,-86.73,-86.46,2
2016-08-14_13:18:30.00,252.0,-85.75,-89.33,1
2016-08-14_13:18:30.00,254.0,-91.72,-93.79,2
2016-08-14_13:18:30.00,256.0,-89.58,-88.58,2
2016-08-14_13:18:30.00,258.0,-94.53,-89.44,3
2016-08-14_13:18:30.00,260.0,-91.9,-85.74,3
2016-08-14_13:18:40.00,226.0,-85.13,-95.11,1
2016-08-14_13:18:40.00,228.0,-87.69,-85.42,2
2016-08-14_13:18:40.00,230.0,-91.54,-92.97,2
2016-08-14_13:18:40.00,232.0,-98.74,-99.26,2
2016-08-14_13:18:40.00,234.0,-99.31,-95.52,3
2016-08-14_13:18:40.00,236.0,-94.27,-98.86,1
2016-08-14_13:18:40.00,238.0,-85.29,-85.41,2
2016-08-14_13:18:40.00,240.0,-91.59,-86.82,3
2016-08-14_13:18:40.00,242.0,-86.1,-92.45,1
2016-08-14_13:18:40.00,244.0,-81.62,-90.47,1
2016-08-14_13:18:40.00,246.0,-88.02,-89.92,2
2016-08-14_13:18:40.00,248.0,-87.48,-91.83,1
2016-08-14_13:18:40.00,250.0,-92.03,-89.18,2
2016-08-14_13:18:40.00,252.0,-87.21,-87.41,2
2016-08-14_13:18:40.00,254.0,-90.84,-86.26,3
2016-08-14_13:18:40.00,256.0,-89.23,-92.48,1
2016-08-14_13:18:40.00,258.0,-88.05,-86.72,2
2016-08-14_13:18:40.00,260.0,-92.25,-93.98,2
2016-08-14_13:18:50.00,224.0,-85.22,-95.88,1
2016-08-14_13:18:50.00,226.0,-86.74,-91.14,1
2016-08-14_13:18:50.00,228.0,-92.41,-91.51,2
2016-08-14_13:18:50.00,230.0,-88.63,-94.68,1
2016-08-14_13:18:50.00,232.0,-87.39,-95.88,1
2016-08-14_13:18:50.00,234.0,-91.13,-98.68,1
2016-08-14_13:18:50.00,236.0,-84.16,-86.96,2
2016-08-14_13:18:50.00,238.0,-86.14,-91.08,1
2016-08-14_13:18:50.00,240.0,-88.88,-96.73,1
2016-08-14_13:18:50.00,242.0,-84.16,-86.94,2
2016-08-14_13:18:50.00,244.0,-88.48,-86.79,2
2016-08-14_13:18:50.00,246.0,-85.98,-86.65,2
2016-08-14_13:18:50.00,248.0,-87.62,-91.1,1
2016-08-14_13:18:50.00,250.0,-85.51,-89.37,1
2016-08-14_13:18:50.00,252.0,-88.64,-94.3,1
2016-08-14_13:18:50.00,254.0,-93.85,-95.59,2
2016-08-14_13:18:50.00,256.0,-85.84,-88.31,2
2016-08-14_13:18:50.00,258.0,-90.55,-95.92,1
2016-08-14_13:19:00.00,218.0,-86.52,-92.97,1
2016-08-14_13:19:00.00,220.0,-91.3,-91.95,2
2016-08-14_13:19:00.00,222.0,-91.85,-93.3,2
2016-08-14_13:19:00.00,224.0,-95.31,-94.76,2
2016-08-14_13:19:00.00,226.0,-93.68,-97.89,1
2016-08-14_13:19:00.00,228.0,-85.41,-85.93,2
2016-08-14_13:19:00.00,230.0,-89.98,-95.9,1
2016-08-14_13:19:00.00,232.0,-89.8,-92.16,2
2016-08-14_13:19:00.00,234.0,-83.25,-96.64,1
2016-08-14_13:19:00.00,236.0,-93.42,-88.96,3
2016-08-14_13:19:00.00,238.0,-90.62,-88.88,2
2016-08-14_13:19:00.00,240.0,-83.34,-86.9,1
2016-08-14_13:19:00.00,242.0,-85.67,-90.21,1
2016-08-14_13:19:00.00,244.0,-84.91,-88.05,1
2016-08-14_13:19:00.00,246.0,-89.83,-93.0,1
2016-08-14_13:19:00.00,248.0,-80.84,-87.64,1
2016-08-14_13:19:00.00,250.0,-85.09,-92.63,1
2016-08-14_13:19:00.00,252.0,-84.47,-87.55,1
2016-08-14_13:19:00.00,254.0,-87.62,-90.33,2
2016-08-14_13:19:10.00,214.0,-90.22,-95.8,1
2016-08-14_13:19:10.00,216.0,-90.75,-87.38,3
2016-08-14_13:19:10.00,218.0,-87.08,-90.98,1
2016-08-14_13:19:10.00,220.0,-83.59,-84.93,2
2016-08-14_13:19:10.00,222.0,-86.93,-92.44,1
2016-08-14_13:19:10.00,224.0,-92.14,-102.81,1
2016-08-14_13:19:10.00,226.0,-89.09,-103.45,1
2016-08-14_13:19:10.00,228.0,-92.94,-91.54,2
2016-08-14_13:19:10.00,230.0,-98.34,-99.44,2
2016-08-14_13:19:10.00,232.0,-91.62,-91.65,2
2016-08-14_13:19:10.00,234.0,-92.78,-92.53,2
2016-08-14_13:19:10.00,236.0,-88.27,-93.78,1
2016-08-14_13:19:10.00,238.0,-84.67,-94.43,1
2016-08-14_13:19:10.00,240.0,-86.01,-86.13,2
2016-08-14_13:19:10.00,242.0,-86.69,-87.31,2
2016-08-14_13:19:10.00,244.0,-86.51,-83.22,3
2016-08-14_13:19:10.00,246.0,-90.46,-86.97,3
2016-08-14_13:19:10.00,248.0,-84.98,-87.84,2
2016-08-14_13:19:10.00,250.0,-89.38,-85.71,3
2016-08-14_13:19:20.00,210.0,-88.37,-95.87,1
2016-08-14_13:19:20.00,212.0,-103.32,-107.23,1
2016-08-14_13:19:20.00,214.0,-95.58,-90.47,3
2016-08-14_13:19:20.00,216.0,-92.2,-94.48,2
2016-08-14_13:19:20.00,218.0,-93.81,-88.48,3
2016-08-14_13:19:20.00,220.0,-88.08,-87.88,2
2016-08-14_13:19:20.00,222.0,-96.02,-96.94,2
2016-08-14_13:19:20.00,224.0,-88.2,-84.86,3
2016-08-14_13:19:20.00,226.0,-90.06,-92.37,2
2016-08-14_13:19:20.00,228.0,-93.6,-92.72,2
2016-08-14_13:19:20.00,230.0,-78.96,-86.65,1
2016-08-14_13:19:20.00,232.0,-80.13,-89.77,1
2016-08-14_13:19:20.00,234.0,-93.42,-85.62,3
2016-08-14_13:19:20.00,236.0,-87.03,-83.81,3
2016-08-14_13:19:20.00,238.0,-96.49,-99.54,1
2016-08-14_13:19:20.00,240.0,-88.84,-86.77,2
2016-08-14_13:19:20.00,242.0,-92.33,-89.36,2
2016-08-14_13:19:20.00,244.0,-93.49,-92.5,2
2016-08-14_13:19:20.00,246.0,-87.39,-92.5,1
2016-08-14_13:19:30.00,202.0,-85.49,-91.99,1
2016-08-14_13:19:30.00,204.0,-81.25,-88.46,1
2016-08-14_13:19:30.00,206.0,-81.56,-89.76,1
2016-08-14_13:19:30.00,208.0,-87.09,-88.08,2
2016-08-14_13:19:30.00,210.0,-84.06,-87.05,2
2016-08-14_13:19:30.00,212.0,-81.54,-92.87,1
2016-08-14_13:19:30.00,214.0,-89.58,-87.93,2
2016-08-14_13:19:30.00,216.0,-84.35,-89.98,1
2016-08-14_13:19:30.00,218.0,-89.36,-86.58,2
2016-08-14_13:19:30.00,220.0,-86.33,-90.48,1
2016-08-14_13:19:30.00,222.0,-86.62,-90.36,1
2016-08-14_13:19:30.00,224.0,-95.35,-89.23,3
2016-08-14_13:19:30.00,226.0,-92.27,-85.09,3
2016-08-14_13:19:30.00,228.0,-92.51,-92.62,2
2016-08-14_13:19:30.00,230.0,-87.44,-88.11,2
2016-08-14_13:19:30.00,232.0,-88.46,-91.93,1
2016-08-14_13:19:30.00,234.0,-87.85,-89.78,2
2016-08-14_13:19:30.00,236.0,-92.47,-95.19,2
2016-08-14_13:19:40.00,198.0,-88.26,-82.21,3
2016-08-14_13:19:40.00,200.0,-93.62,-82.5,3
2016-08-14_13:19:40.00,202.0,-85.03,-87.23,2
2016-08-14_13:19:40.00,204.0,-103.88,-104.56,2
2016-08-14_13:19:40.00,206.0,-96.69,-93.01,3
2016-08-14_13:19:40.00,208.0,-88.63,-84.05,3
2016-08-14_13:19:40.00,210.0,-86.29,-90.72,1
2016-08-14_13:19:40.00,212.0,-86.13,-84.4,2
2016-08-14_13:19:40.00,214.0,-98.06,-105.74,1
2016-08-14_13:19:40.00,216.0,-93.25,-103.93,1
2016-08-14_13:19:40.00,218.0,-98.28,-91.66,3
2016-08-14_13:19:40.00,220.0,-95.45,-86.14,3
2016-08-14_13:19:40.00,222.0,-81.49,-94.22,1
2016-08-14_13:19:40.00,224.0,-92.16,-92.55,2
2016-08-14_13:19:40.00,226.0,-80.75,-91.32,1
2016-08-14_13:19:40.00,228.0,-94.02,-88.7,3
2016-08-14_13:19:40.00,230.0,-89.11,-95.57,1
2016-08-14_13:19:50.00,192.0,-92.07,-86.09,3
2016-08-14_13:19:50.00,194.0,-91.0,-84.16,3
2016-08-14_13:19:50.00,196.0,-86.72,-90.19,1
2016-08-14_13:19:50.00,198.0,-91.53,-87.69,3
2016-08-14_13:19:50.00,200.0,-83.72,-97.5,1
2016-08-14_13:19:50.00,202.0,-77.78,-88.96,1
2016-08-14_13:19:50.00,204.0,-80.66,-83.53,2
2016-08-14_13:19:50.00,206.0,-85.6,-92.25,1
2016-08-14_13:19:50.00,208.0,-96.44,-92.01,3
2016-08-14_13:19:50.00,210.0,-88.36,-93.72,1
2016-08-14_13:19:50.00,212.0,-82.68,-89.41,1
2016-08-14_13:19:50.00,214.0,-87.02,-85.33,2
2016-08-14_13:19:50.00,216.0,-97.62,-91.06,3
2016-08-14_13:19:50.00,218.0,-96.82,-104.27,1
2016-08-14_13:19:50.00,220.0,-84.0,-87.92,1
2016-08-14_13:19:50.00,222.0,-84.57,-91.55,1
2016-08-14_13:19:50.00,224.0,-95.34,-88.33,3
2016-08-14_13:19:50.00,226.0,-85.86,-90.8,1
2016-08-14_13:20:00.00,188.0,-91.52,-81.55,3
2016-08-14_13:20:00.00,190.0,-89.18,-89.02,2
2016-08-14_13:20:00.00,192.0,-80.3,-85.72,1
2016-08-14_13:20:00.00,194.0,-89.57,-86.22,3
2016-08-14_13:20:00.00,196.0,-83.54,-90.2,1
2016-08-14_13:20:00.00,198.0,-92.84,-95.97,1
2016-08-14_13:20:00.00,200.0,-83.34,-83.01,2
2016-08-14_13:20:00.00,202.0,-80.3,-87.03,1
2016-08-14_13:20:00.00,204.0,-75.46,-88.21,1
2016-08-14_13:20:00.00,206.0,-88.52,-96.66,1
2016-08-14_13:20:00.00,208.0,-88.76,-102.37,1
2016-08-14_13:20:00.00,210.0,-85.27,-87.28,2
2016-08-14_13:20:00.00,212.0,-96.37,-90.0,3
2016-08-14_13:20:00.00,214.0,-94.11,-87.16,3
2016-08-14_13:20:00.00,216.0,-82.9,-88.85,1
2016-08-14_13:20:00.00,218.0,-95.12,-100.79,1
2016-08-14_13:20:00.00,220.0,-92.82,-89.72,3
2016-08-14_13:20:00.00,222.0,-89.06,-98.67,1
2016-08-14_13:20:10.00,190.0,-97.79,-88.44,3
2016-08-14_13:20:10.00,192.0,-82.4,-89.81,1
2016-08-14_13:20:10.00,194.0,-86.97,-90.86,1
2016-08-14_13:20:10.00,196.0,-85.11,-91.87,1
2016-08-14_13:20:10.00,198.0,-86.8,-93.65,1
2016-08-14_13:20:10.00,200.0,-87.56,-88.46,2
2016-08-14_13:20:10.00,202.0,-79.86,-81.71,2
2016-08-14_13:20:10.00,204.0,-82.76,-85.22,2
2016-08-14_13:20:10.00,206.0,-83.6,-91.26,1
2016-08-14_13:20:10.00,208.0,-80.77,-86.26,1
2016-08-14_13:20:10.00,210.0,-85.16,-87.04,2
2016-08-14_13:20:10.00,212.0,-87.9,-99.77,1
2016-08-14_13:20:10.00,214.0,-95.5,-92.46,3
2016-08-14_13:20:10.00,216.0,-87.6,-91.01,1
2016-08-14_13:20:10.00,218.0,-83.28,-88.55,1
2016-08-14_13:20:10.00,220.0,-84.92,-90.92,1
2016-08-14_13:20:20.00,188.0,-78.3,-91.74,1
2016-08-14_13:20:20.00,190.0,-94.45,-85.69,3
2016-08-14_13:20:20.00,192.0,-92.86,-95.47,2
2016-08-14_13:20:20.00,194.0,-88.4,-97.98,1
2016-08-14_13:20:20.00,196.0,-87.13,-91.83,1
2016-08-14_13:20:20.00,198.0,-91.94,-90.11,2
2016-08-14_13:20:20.00,200.0,-93.23,-102.19,1
2016-08-14_13:20:20.00,202.0,-90.65,-98.97,1
2016-08-14_13:20:20.00,204.0,-88.15,-84.01,3
2016-08-14_13:20:20.00,206.0,-85.07,-98.46,1
2016-08-14_13:20:20.00,208.0,-82.18,-87.6,1
2016-08-14_13:20:20.00,210.0,-90.96,-94.27,1
2016-08-14_13:20:20.00,212.0,-75.87,-79.2,1
2016-08-14_13:20:20.00,214.0,-98.43,-101.61,1
2016-08-14_13:20:20.00,216.0,-88.4,-89.27,2
2016-08-14_13:20:20.00,218.0,-94.15,-92.61,2
2016-08-14_13:20:20.00,220.0,-90.2,-96.33,1
2016-08-14_13:20:30.00,186.0,-93.99,-92.68,2
2016-08-14_13:20:30.00,188.0,-90.39,-95.41,1
2016-08-14_13:20:30.00,190.0,-89.48,-84.87,3
2016-08-14_13:20:30.00,192.0,-77.2,-88.07,1
2016-08-14_13:20:30.00,194.0,-89.49,-90.33,2
2016-08-14_13:20:30.00,196.0,-79.01,-85.46,1
2016-08-14_13:20:30.00,198.0,-87.46,-96.86,1
2016-08-14_13:20:30.00,200.0,-98.74,-95.86,2
2016-08-14_13:20:30.00,202.0,-98.74,-88.87,3
2016-08-14_13:20:30.00,204.0,-90.26,-89.97,2
2016-08-14_13:20:30.00,206.0,-96.3,-95.54,2
2016-08-14_13:20:30.00,208.0,-101.34,-97.64,3
2016-08-14_13:20:30.00,210.0,-88.53,-90.3,2
2016-08-14_13:20:30.00,212.0,-93.65,-98.16,1
2016-08-14_13:20:30.00,214.0,-94.76,-86.53,3
2016-08-14_13:20:30.00,216.0,-91.72,-92.66,2
2016-08-14_13:20:40.00,184.0,-92.55,-94.92,2
2016-08-14_13:20:40.00,186.0,-81.47,-85.12,1
2016-08-14_13:20:40.00,188.0,-88.08,-84.87,3
2016-08-14_13:20:40.00,190.0,-93.56,-95.7,2
2016-08-14_13:20:40.00,192.0,-87.2,-85.85,2
2016-08-14_13:20:40.00,194.0,-79.63,-84.23,1
2016-08-14_13:20:40.00,196.0,-83.35,-81.58,2
2016-08-14_13:20:40.00,198.0,-94.98,-83.56,3
2016-08-14_13:20:40.00,200.0,-101.06,-98.0,3
2016-08-14_13:20:40.00,202.0,-100.85,-108.5,1
2016-08-14_13:20:40.00,204.0,-90.3,-92.56,2
2016-08-14_13:20:40.00,206.0,-90.37,-91.26,2
2016-08-14_13:20:40.00,208.0,-80.05,-87.11,1
2016-08-14_13:20:40.00,210.0,-82.17,-95.44,1
2016-08-14_13:20:40.00,212.0,-88.71,-106.31,1
2016-08-14_13:20:40.00,214.0,-87.27,-91.36,1
2016-08-14_13:20:40.00,216.0,-92.49,-85.77,3
2016-08-14_13:20:50.00,182.0,-93.88,-90.73,3
2016-08-14_13:20:50.00,184.0,-90.2,-93.37,1
2016-08-14_13:20:50.00,186.0,-93.15,-88.4,3
2016-08-14_13:20:50.00,188.0,-93.43,-87.53,3
2016-08-14_13:20:50.00,190.0,-83.05,-90.29,1
2016-08-14_13:20:50.00,192.0,-81.01,-98.89,1
2016-08-14_13:20:50.00,194.0,-96.12,-89.96,3
2016-08-14_13:20:50.00,196.0,-87.04,-93.2,1
2016-08-14_13:20:50.00,198.0,-82.07,-92.95,1
2016-08-14_13:20:50.00,200.0,-84.06,-86.31,2
2016-08-14_13:20:50.00,202.0,-82.02,-88.25,1
2016-08-14_13:20:50.00,204.0,-86.8,-85.76,2
2016-08-14_13:20:50.00,206.0,-78.59,-87.29,1
2016-08-14_13:20:50.00,208.0,-89.65,-95.9,1
2016-08-14_13:20:50.00,210.0,-85.58,-90.42,1
2016-08-14_13:20:50.00,212.0,-88.2,-94.59,1
2016-08-14_13:20:50.00,214.0,-85.42,-96.33,1
2016-08-14_13:20:50.00,216.0,-96.15,-97.93,2
2016-08-14_13:21:00.00,180.0,-84.66,-93.04,1
2016-08-14_13:21:00.00,182.0,-94.83,-91.6,3
2016-08-14_13:21:00.00,184.0,-95.98,-87.35,3
2016-08-14_13:21:00.00,186.0,-90.68,-87.98,2
2016-08-14_13:21:00.00,188.0,-94.49,-93.37,2
2016-08-14_13:21:00.00,190.0,-91.34,-93.2,2
2016-08-14_13:21:00.00,192.0,-94.09,-92.07,2
2016-08-14_13:21:00.00,194.0,-94.12,-86.64,3
2016-08-14_13:21:00.00,196.0,-84.49,-86.01,2
2016-08-14_13:21:00.00,198.0,-89.32,-95.3,1
2016-08-14_13:21:00.00,200.0,-81.54,-90.12,1
2016-08-14_13:21:00.00,202.0,-84.21,-84.88,2
2016-08-14_13:21:00.00,204.0,-82.89,-82.14,2
2016-08-14_13:21:00.00,206.0,-82.99,-91.46,1
2016-08-14_13:21:00.00,208.0,-89.41,-102.36,1
2016-08-14_13:21:00.00,210.0,-87.09,-88.64,2
2016-08-14_13:21:00.00,212.0,-87.52,-95.59,1
2016-08-14_13:21:10.00,176.0,-87.19,-92.42,1
2016-08-14_13:21:10.00,178.0,-92.01,-91.11,2
2016-08-14_13:21:10.00,180.0,-93.04,-88.12,3
2016-08-14_13:21:10.00,182.0,-93.77,-90.23,3
2016-08-14_13:21:10.00,184.0,-95.16,-86.68,3
2016-08-14_13:21:10.00,186.0,-96.23,-97.75,2
2016-08-14_13:21:10.00,188.0,-88.03,-90.23,2
2016-08-14_13:21:10.00,190.0,-101.54,-88.5,3
2016-08-14_13:21:10.00,192.0,-85.44,-91.35,1
2016-08-14_13:21:10.00,194.0,-87.29,-85.05,2
2016-08-14_13:21:10.00,196.0,-87.1,-87.47,2
2016-08-14_13:21:10.00,198.0,-95.22,-101.89,1
2016-08-14_13:21:10.00,200.0,-91.19,-83.84,3
2016-08-14_13:21:10.00,202.0,-80.08,-88.64,1
2016-08-14_13:21:10.00,204.0,-83.49,-87.01,1
2016-08-14_13:21:10.00,206.0,-83.43,-85.22,2
2016-08-14_13:21:10.00,208.0,-90.15,-93.6,1
2016-08-14_13:21:10.00,210.0,-91.95,-84.67,3
2016-08-14_13:21:10.00,212.0,-86.08,-92.96,1
2016-08-14_13:21:20.00,176.0,-90.81,-88.03,2
2016-08-14_13:21:20.00,178.0,-81.09,-91.67,1
2016-08-14_13:21:20.00,180.0,-90.71,-86.61,3
2016-08-14_13:21:20.00,182.0,-95.12,-87.95,3
2016-08-14_13:21:20.00,184.0,-90.36,-86.24,3
2016-08-14_13:21:20.00,186.0,-97.22,-98.53,2
2016-08-14_13:21:20.00,188.0,-88.86,-89.77,2
2016-08-14_13:21:20.00,190.0,-88.79,-87.66,2
2016-08-14_13:21:20.00,192.0,-90.84,-89.93,2
2016-08-14_13:21:20.00,194.0,-89.98,-89.89,2
2016-08-14_13:21:20.00,196.0,-93.56,-89.16,3
2016-08-14_13:21:20.00,198.0,-88.71,-93.0,1
2016-08-14_13:21:20.00,200.0,-85.16,-91.76,1
2016-08-14_13:21:20.00,202.0,-83.84,-91.48,1
2016-08-14_13:21:20.00,204.0,-88.79,-86.51,2
2016-08-14_13:21:20.00,206.0,-81.19,-86.42,1
2016-08-14_13:21:20.00,208.0,-90.5,-89.98,2
2016-08-14_13:21:20.00,210.0,-76.59,-85.84,1
2016-08-14_13:21:20.00,212.0,-98.91,-92.48,3
2016-08-14_13:21:30.00,178.0,-80.86,-88.92,1
2016-08-14_13:21:30.00,180.0,-87.61,-86.91,2
2016-08-14_13:21:30.00,182.0,-91.83,-87.38,3
2016-08-14_13:21:30.00,184.0,-93.42,-90.43,2
2016-08-14_13:21:30.00,186.0,-89.41,-86.06,3
2016-08-14_13:21:30.00,188.0,-82.78,-84.49,2
2016-08-14_13:21:30.00,190.0,-81.55,-87.05,1
2016-08-14_13:21:30.00,192.0,-93.11,-94.31,2
2016-08-14_13:21:30.00,194.0,-88.28,-88.66,2
2016-08-14_13:21:30.00,196.0,-87.99,-87.34,2
2016-08-14_13:21:30.00,198.0,-82.76,-87.05,1
2016-08-14_13:21:30.00,200.0,-79.22,-86.48,1
2016-08-14_13:21:30.00,202.0,-90.78,-90.83,2
2016-08-14_13:21:30.00,204.0,-91.58,-89.73,2
2016-08-14_13:21:30.00,206.0,-88.31,-89.65,2
2016-08-14_13:21:30.00,208.0,-94.14,-91.98,2
2016-08-14_13:21:30.00,210.0,-93.57,-92.91,2
2016-08-14_13:21:30.00,212.0,-89.31,-91.09,2
2016-08-14_13:21:40.00,180.0,-85.82,-94.62,1
2016-08-14_13:21:40.00,182.0,-95.92,-91.98,3
2016-08-14_13:21:40.00,184.0,-87.69,-90.29,2
2016-08-14_13:21:40.00,186.0,-93.63,-96.12,2
