DateTime,depth_m,18kHz_Sv,38kHz_Sv,code
2016-07-19_17:47:50.00,280.0,-91.53,-88.45,3
2016-07-19_17:47:50.00,282.0,-86.41,-90.24,1
2016-07-19_17:47:50.00,284.0,-98.72,-104.52,1
2016-07-19_17:47:50.00,286.0,-90.21,-86.29,3
2016-07-19_17:47:50.00,288.0,-93.13,-94.91,2
2016-07-19_17:47:50.00,290.0,-94.13,-90.97,3
2016-07-19_17:47:50.00,292.0,-93.73,-94.73,2
2016-07-19_17:47:50.00,294.0,-92.87,-87.96,3
2016-07-19_17:47:50.00,296.0,-88.7,-91.88,1
2016-07-19_17:47:50.00,298.0,-86.92,-102.55,1
2016-07-19_17:47:50.00,300.0,-84.55,-97.12,1
2016-07-19_17:47:50.00,302.0,-97.81,-101.57,1
2016-07-19_17:47:50.00,304.0,-92.98,-98.27,1
2016-07-19_17:47:50.00,306.0,-99.51,-83.07,3
2016-07-19_17:47:50.00,308.0,-97.09,-90.44,3
2016-07-19_17:47:50.00,310.0,-99.19,-95.46,3
2016-07-19_17:47:50.00,312.0,-84.76,-90.9,1
2016-07-19_17:47:50.00,314.0,-79.47,-90.33,1
2016-07-19_17:47:50.00,316.0,-82.71,-88.71,1
2016-07-19_17:47:50.00,318.0,-83.09,-86.67,1
2016-07-19_17:47:50.00,320.0,-90.35,-87.31,3
2016-07-19_17:47:50.00,322.0,-84.78,-83.75,2
2016-07-19_17:47:50.00,324.0,-82.17,-87.18,1
2016-07-19_17:47:50.00,326.0,-84.81,-86.23,2
2016-07-19_17:47:50.00,328.0,-80.93,-83.85,2
2016-07-19_17:47:50.00,330.0,-95.49,-90.42,3
2016-07-19_17:47:50.00,332.0,-88.63,-91.09,2
2016-07-19_17:47:50.00,334.0,-97.44,-85.4,3
2016-07-19_17:47:50.00,336.0,-82.49,-87.8,1
2016-07-19_17:47:50.00,338.0,-90.03,-84.62,3
2016-07-19_17:47:50.00,340.0,-94.15,-93.43,2
2016-07-19_17:47:50.00,342.0,-87.66,-81.5,3
2016-07-19_17:47:50.00,344.0,-92.7,-83.78,3
2016-07-19_17:47:50.00,346.0,-93.8,-82.19,3
2016-07-19_17:47:50.00,348.0,-91.03,-85.51,3
2016-07-19_17:47:50.00,350.0,-78.97,-86.25,1
2016-07-19_17:47:50.00,352.0,-88.1,-88.41,2
2016-07-19_17:47:50.00,354.0,-80.47,-84.48,1
2016-07-19_17:48:00.00,278.0,-102.46,-93.92,3
2016-07-19_17:48:00.00,280.0,-103.78,-97.94,3
2016-07-19_17:48:00.00,282.0,-88.32,-91.28,2
2016-07-19_17:48:00.00,284.0,-92.47,-90.54,2
2016-07-19_17:48:00.00,286.0,-85.31,-88.14,2
2016-07-19_17:48:00.00,288.0,-93.96,-91.65,2
2016-07-19_17:48:00.00,290.0,-96.27,-94.66,2
2016-07-19_17:48:00.00,292.0,-95.6,-96.66,2
2016-07-19_17:48:00.00,294.0,-90.98,-89.38,2
2016-07-19_17:48:00.00,296.0,-87.6,-94.64,1
2016-07-19_17:48:00.00,298.0,-92.83,-89.83,2
2016-07-19_17:48:00.00,300.0,-96.78,-91.59,3
2016-07-19_17:48:00.00,302.0,-88.84,-90.15,2
2016-07-19_17:48:00.00,304.0,-94.36,-92.07,2
2016-07-19_17:48:00.00,306.0,-91.11,-89.71,2
2016-07-19_17:48:00.00,308.0,-86.33,-84.13,2
2016-07-19_17:48:00.00,310.0,-86.88,-89.82,2
2016-07-19_17:48:00.00,312.0,-81.53,-87.31,1
2016-07-19_17:48:00.00,314.0,-85.66,-84.96,2
2016-07-19_17:48:00.00,316.0,-85.09,-88.59,1
2016-07-19_17:48:00.00,318.0,-83.64,-93.35,1
2016-07-19_17:48:00.00,320.0,-83.35,-85.43,2
2016-07-19_17:48:00.00,322.0,-89.22,-87.09,2
2016-07-19_17:48:00.00,324.0,-86.64,-88.98,2
2016-07-19_17:48:00.00,326.0,-82.22,-86.37,1
2016-07-19_17:48:00.00,328.0,-81.34,-86.2,1
2016-07-19_17:48:00.00,330.0,-82.88,-87.01,1
2016-07-19_17:48:00.00,332.0,-88.7,-86.9,2
2016-07-19_17:48:00.00,334.0,-85.33,-82.6,2
2016-07-19_17:48:00.00,336.0,-86.43,-89.44,1
2016-07-19_17:48:00.00,338.0,-81.24,-82.85,2
2016-07-19_17:48:00.00,340.0,-82.7,-83.6,2
2016-07-19_17:48:00.00,342.0,-84.82,-81.29,3
2016-07-19_17:48:00.00,344.0,-86.28,-83.66,2
2016-07-19_17:48:00.00,346.0,-91.9,-86.17,3
2016-07-19_17:48:00.00,348.0,-84.63,-88.13,1
2016-07-19_17:48:00.00,350.0,-88.96,-84.12,3
2016-07-19_17:48:00.00,352.0,-89.03,-86.96,2
2016-07-19_17:48:00.00,354.0,-86.81,-85.78,2
2016-07-19_17:48:10.00,278.0,-100.33,-100.21,2
2016-07-19_17:48:10.00,280.0,-104.91,-84.66,3
2016-07-19_17:48:10.00,282.0,-97.8,-99.88,2
2016-07-19_17:48:10.00,284.0,-96.47,-107.01,1
2016-07-19_17:48:10.00,286.0,-98.84,-99.94,2
2016-07-19_17:48:10.00,288.0,-93.18,-94.26,2
2016-07-19_17:48:10.00,290.0,-92.54,-92.69,2
2016-07-19_17:48:10.00,292.0,-92.2,-92.94,2
2016-07-19_17:48:10.00,294.0,-95.32,-85.08,3
2016-07-19_17:48:10.00,296.0,-97.71,-92.74,3
2016-07-19_17:48:10.00,298.0,-93.52,-91.87,2
2016-07-19_17:48:10.00,300.0,-90.47,-92.49,2
2016-07-19_17:48:10.00,302.0,-98.82,-88.9,3
2016-07-19_17:48:10.00,304.0,-89.74,-90.4,2
2016-07-19_17:48:10.00,306.0,-83.29,-84.35,2
2016-07-19_17:48:10.00,308.0,-83.75,-93.09,1
2016-07-19_17:48:10.00,310.0,-85.88,-92.88,1
2016-07-19_17:48:10.00,312.0,-86.98,-83.62,3
2016-07-19_17:48:10.00,314.0,-84.34,-97.08,1
2016-07-19_17:48:10.00,316.0,-89.23,-86.64,2
2016-07-19_17:48:10.00,318.0,-83.36,-83.9,2
2016-07-19_17:48:10.00,320.0,-86.57,-90.99,1
2016-07-19_17:48:10.00,322.0,-86.18,-95.02,1
2016-07-19_17:48:10.00,324.0,-85.94,-89.47,1
2016-07-19_17:48:10.00,326.0,-83.56,-88.86,1
2016-07-19_17:48:10.00,328.0,-85.09,-87.65,2
2016-07-19_17:48:10.00,330.0,-85.1,-90.45,1
2016-07-19_17:48:10.00,332.0,-90.67,-85.3,3
2016-07-19_17:48:10.00,334.0,-87.05,-85.66,2
2016-07-19_17:48:10.00,336.0,-82.71,-99.63,1
2016-07-19_17:48:10.00,338.0,-87.72,-83.87,3
2016-07-19_17:48:10.00,340.0,-83.56,-94.89,1
2016-07-19_17:48:10.00,342.0,-85.22,-85.68,2
2016-07-19_17:48:10.00,344.0,-90.0,-80.75,3
2016-07-19_17:48:10.00,346.0,-90.43,-82.36,3
2016-07-19_17:48:10.00,348.0,-86.14,-82.51,3
2016-07-19_17:48:10.00,350.0,-93.5,-88.88,3
2016-07-19_17:48:10.00,352.0,-88.03,-82.98,3
2016-07-19_17:48:10.00,354.0,-83.95,-84.34,2
2016-07-19_17:48:20.00,274.0,-101.62,-97.01,3
2016-07-19_17:48:20.00,276.0,-94.86,-88.42,3
2016-07-19_17:48:20.00,278.0,-94.17,-102.59,1
2016-07-19_17:48:20.00,280.0,-99.7,-92.67,3
2016-07-19_17:48:20.00,282.0,-94.98,-91.77,3
2016-07-19_17:48:20.00,284.0,-96.21,-90.96,3
2016-07-19_17:48:20.00,286.0,-94.02,-91.27,2
2016-07-19_17:48:20.00,288.0,-93.26,-91.45,2
2016-07-19_17:48:20.00,290.0,-89.21,-90.35,2
2016-07-19_17:48:20.00,292.0,-91.52,-87.38,3
2016-07-19_17:48:20.00,294.0,-93.02,-94.83,2
2016-07-19_17:48:20.00,296.0,-93.68,-89.25,3
2016-07-19_17:48:20.00,298.0,-94.37,-90.01,3
2016-07-19_17:48:20.00,300.0,-92.35,-88.33,3
2016-07-19_17:48:20.00,302.0,-95.31,-92.7,2
2016-07-19_17:48:20.00,304.0,-96.19,-87.4,3
2016-07-19_17:48:20.00,306.0,-82.74,-91.61,1
2016-07-19_17:48:20.00,308.0,-83.59,-87.78,1
2016-07-19_17:48:30.00,274.0,-95.19,-91.36,3
2016-07-19_17:48:30.00,276.0,-103.8,-99.39,3
2016-07-19_17:48:30.00,278.0,-95.35,-98.52,1
2016-07-19_17:48:30.00,280.0,-90.02,-92.45,2
2016-07-19_17:48:30.00,282.0,-90.96,-99.55,1
2016-07-19_17:48:30.00,284.0,-104.94,-104.81,2
2016-07-19_17:48:30.00,286.0,-84.97,-88.11,1
2016-07-19_17:48:30.00,288.0,-85.96,-89.72,1
2016-07-19_17:48:30.00,290.0,-92.04,-89.26,2
2016-07-19_17:48:30.00,292.0,-93.13,-90.42,2
2016-07-19_17:48:30.00,294.0,-100.85,-94.18,3
2016-07-19_17:48:30.00,296.0,-94.85,-86.13,3
2016-07-19_17:48:30.00,298.0,-88.19,-85.25,2
2016-07-19_17:48:30.00,300.0,-94.46,-88.51,3
2016-07-19_17:48:30.00,302.0,-100.43,-93.2,3
2016-07-19_17:48:30.00,304.0,-102.94,-93.69,3
2016-07-19_17:48:30.00,306.0,-101.22,-95.9,3
2016-07-19_17:48:30.00,308.0,-83.03,-89.24,1
2016-07-19_17:48:40.00,274.0,-90.24,-99.3,1
2016-07-19_17:48:40.00,276.0,-96.11,-92.58,3
2016-07-19_17:48:40.00,278.0,-91.29,-90.26,2
2016-07-19_17:48:40.00,280.0,-89.5,-96.24,1
2016-07-19_17:48:40.00,282.0,-94.1,-90.58,3
2016-07-19_17:48:40.00,284.0,-93.11,-89.66,3
2016-07-19_17:48:40.00,286.0,-89.45,-90.48,2
2016-07-19_17:48:40.00,288.0,-89.35,-87.32,2
2016-07-19_17:48:40.00,290.0,-92.95,-84.93,3
2016-07-19_17:48:40.00,292.0,-85.28,-84.69,2
2016-07-19_17:48:40.00,294.0,-85.81,-84.67,2
2016-07-19_17:48:40.00,296.0,-94.99,-88.04,3
2016-07-19_17:48:40.00,298.0,-93.26,-86.94,3
2016-07-19_17:48:40.00,300.0,-90.4,-87.5,2
2016-07-19_17:48:40.00,302.0,-94.32,-91.85,2
2016-07-19_17:48:40.00,304.0,-88.41,-88.3,2
2016-07-19_17:48:40.00,306.0,-86.04,-84.92,2
2016-07-19_17:48:40.00,308.0,-84.44,-90.44,1
2016-07-19_17:48:50.00,274.0,-91.72,-101.01,1
2016-07-19_17:48:50.00,276.0,-95.15,-98.09,2
2016-07-19_17:48:50.00,278.0,-88.28,-86.02,2
2016-07-19_17:48:50.00,280.0,-93.41,-93.06,2
2016-07-19_17:48:50.00,282.0,-96.06,-88.71,3
2016-07-19_17:48:50.00,284.0,-97.01,-93.84,3
2016-07-19_17:48:50.00,286.0,-89.32,-92.94,1
2016-07-19_17:48:50.00,288.0,-98.0,-97.64,2
2016-07-19_17:48:50.00,290.0,-93.38,-95.22,2
2016-07-19_17:48:50.00,292.0,-94.5,-86.49,3
2016-07-19_17:48:50.00,294.0,-92.2,-90.23,2
2016-07-19_17:48:50.00,296.0,-97.1,-96.05,2
2016-07-19_17:48:50.00,298.0,-93.55,-92.29,2
2016-07-19_17:48:50.00,300.0,-100.45,-89.45,3
2016-07-19_17:48:50.00,302.0,-97.7,-89.82,3
2016-07-19_17:48:50.00,304.0,-83.47,-91.92,1
2016-07-19_17:48:50.00,306.0,-86.71,-86.78,2
2016-07-19_17:48:50.00,308.0,-92.89,-88.96,3
2016-07-19_17:49:00.00,274.0,-98.59,-104.27,1
2016-07-19_17:49:00.00,276.0,-90.09,-91.08,2
2016-07-19_17:49:00.00,278.0,-95.09,-94.95,2
2016-07-19_17:49:00.00,280.0,-92.51,-91.39,2
2016-07-19_17:49:00.00,282.0,-101.8,-94.82,3
2016-07-19_17:49:00.00,284.0,-101.23,-100.66,2
2016-07-19_17:49:00.00,286.0,-99.49,-103.67,1
2016-07-19_17:49:00.00,288.0,-98.72,-92.52,3
2016-07-19_17:49:00.00,290.0,-99.09,-86.26,3
2016-07-19_17:49:00.00,292.0,-95.38,-90.78,3
2016-07-19_17:49:00.00,294.0,-90.21,-87.02,3
2016-07-19_17:49:00.00,296.0,-83.4,-88.16,1
2016-07-19_17:49:00.00,298.0,-94.39,-86.52,3
2016-07-19_17:49:00.00,300.0,-102.69,-98.3,3
2016-07-19_17:49:00.00,302.0,-91.52,-91.85,2
2016-07-19_17:49:00.00,304.0,-85.63,-90.16,1
2016-07-19_17:49:00.00,306.0,-90.2,-101.68,1
2016-07-19_17:49:00.00,308.0,-99.16,-104.15,1
2016-07-19_17:49:10.00,276.0,-94.25,-96.43,2
2016-07-19_17:49:10.00,278.0,-95.3,-94.61,2
2016-07-19_17:49:10.00,280.0,-90.96,-88.45,2
2016-07-19_17:49:10.00,282.0,-100.61,-87.59,3
2016-07-19_17:49:10.00,284.0,-92.86,-87.91,3
2016-07-19_17:49:10.00,286.0,-96.36,-93.93,2
2016-07-19_17:49:10.00,288.0,-89.93,-85.1,3
2016-07-19_17:49:10.00,290.0,-95.94,-88.67,3
2016-07-19_17:49:10.00,292.0,-85.75,-87.06,2
2016-07-19_17:49:10.00,294.0,-92.69,-89.34,3
2016-07-19_17:49:10.00,296.0,-93.6,-84.72,3
2016-07-19_17:49:10.00,298.0,-88.55,-85.02,3
2016-07-19_17:49:10.00,300.0,-87.11,-89.03,2
2016-07-19_17:49:10.00,302.0,-85.26,-82.98,2
2016-07-19_17:49:10.00,304.0,-85.3,-89.75,1
2016-07-19_17:49:10.00,306.0,-87.65,-87.18,2
2016-07-19_17:49:10.00,308.0,-87.87,-91.76,1
2016-07-19_17:49:20.00,278.0,-98.08,-88.71,3
2016-07-19_17:49:20.00,280.0,-97.65,-104.53,1
2016-07-19_17:49:20.00,282.0,-103.43,-93.84,3
2016-07-19_17:49:20.00,284.0,-91.0,-86.17,3
2016-07-19_17:49:20.00,286.0,-91.2,-93.16,2
2016-07-19_17:49:20.00,288.0,-99.13,-95.41,3
2016-07-19_17:49:20.00,290.0,-93.27,-93.72,2
2016-07-19_17:49:20.00,292.0,-99.39,-91.12,3
2016-07-19_17:49:20.00,294.0,-88.15,-90.61,2
2016-07-19_17:49:20.00,296.0,-88.75,-91.72,2
2016-07-19_17:49:20.00,298.0,-91.26,-96.49,1
2016-07-19_17:49:20.00,300.0,-86.54,-83.22,3
2016-07-19_17:49:20.00,302.0,-85.02,-87.75,2
2016-07-19_17:49:20.00,304.0,-84.45,-89.54,1
2016-07-19_17:49:20.00,306.0,-84.35,-89.36,1
2016-07-19_17:49:20.00,308.0,-83.19,-93.45,1
2016-07-19_17:49:30.00,280.0,-98.18,-94.52,3
2016-07-19_17:49:30.00,282.0,-101.98,-93.97,3
2016-07-19_17:49:30.00,284.0,-91.4,-96.52,1
2016-07-19_17:49:30.00,286.0,-92.59,-86.17,3
2016-07-19_17:49:30.00,288.0,-94.3,-91.47,2
2016-07-19_17:49:30.00,290.0,-94.77,-86.99,3
2016-07-19_17:49:30.00,292.0,-95.08,-89.11,3
2016-07-19_17:49:30.00,294.0,-94.5,-85.7,3
2016-07-19_17:49:30.00,296.0,-95.34,-88.84,3
2016-07-19_17:49:30.00,298.0,-89.09,-92.6,1
2016-07-19_17:49:30.00,300.0,-94.49,-94.68,2
2016-07-19_17:49:30.00,302.0,-89.33,-87.9,2
2016-07-19_17:49:30.00,304.0,-85.85,-84.97,2
2016-07-19_17:49:30.00,306.0,-86.37,-91.02,1
2016-07-19_17:49:30.00,308.0,-83.44,-85.61,2
2016-07-19_17:49:40.00,286.0,-99.86,-92.53,3
2016-07-19_17:49:40.00,288.0,-84.08,-83.6,2
2016-07-19_17:49:40.00,290.0,-102.26,-94.73,3
2016-07-19_17:49:40.00,292.0,-94.92,-98.83,1
2016-07-19_17:49:40.00,294.0,-98.03,-90.52,3
2016-07-19_17:49:40.00,296.0,-93.54,-86.93,3
2016-07-19_17:49:40.00,298.0,-89.54,-91.46,2
2016-07-19_17:49:40.00,300.0,-102.84,-97.16,3
2016-07-19_17:49:40.00,302.0,-101.59,-88.55,3
2016-07-19_17:49:40.00,304.0,-87.66,-88.16,2
2016-07-19_17:49:40.00,306.0,-86.91,-81.66,3
2016-07-19_17:49:40.00,308.0,-86.07,-88.29,2
2016-07-19_17:49:40.00,310.0,-85.74,-94.07,1
2016-07-19_17:49:40.00,312.0,-91.4,-95.45,1
2016-07-19_17:49:50.00,288.0,-85.19,-85.34,2
2016-07-19_17:49:50.00,290.0,-92.07,-91.92,2
2016-07-19_17:49:50.00,292.0,-97.13,-90.66,3
2016-07-19_17:49:50.00,294.0,-92.78,-85.67,3
2016-07-19_17:49:50.00,296.0,-93.21,-93.95,2
2016-07-19_17:49:50.00,298.0,-97.24,-93.54,3
2016-07-19_17:49:50.00,300.0,-99.72,-95.87,3
2016-07-19_17:49:50.00,302.0,-94.39,-88.18,3
2016-07-19_17:49:50.00,304.0,-88.37,-87.26,2
2016-07-19_17:49:50.00,306.0,-86.46,-84.67,2
2016-07-19_17:49:50.00,308.0,-94.77,-98.58,1
2016-07-19_17:49:50.00,310.0,-91.91,-92.37,2
2016-07-19_17:49:50.00,312.0,-86.22,-87.08,2
2016-07-19_17:50:00.00,292.0,-98.25,-89.58,3
2016-07-19_17:50:00.00,294.0,-95.85,-100.29,1
2016-07-19_17:50:00.00,296.0,-87.07,-89.05,2
2016-07-19_17:50:00.00,298.0,-91.05,-91.52,2
2016-07-19_17:50:00.00,300.0,-90.08,-96.17,1
2016-07-19_17:50:00.00,302.0,-97.5,-89.28,3
2016-07-19_17:50:00.00,304.0,-90.29,-91.18,2
2016-07-19_17:50:00.00,306.0,-84.96,-85.76,2
2016-07-19_17:50:00.00,308.0,-93.53,-90.89,2
2016-07-19_17:50:00.00,310.0,-91.62,-84.39,3
2016-07-19_17:50:00.00,312.0,-96.81,-91.63,3
2016-07-19_17:50:00.00,314.0,-85.76,-89.4,1
2016-07-19_17:50:00.00,316.0,-83.49,-89.34,1
2016-07-19_17:50:00.00,318.0,-87.87,-86.94,2
2016-07-19_17:50:10.00,298.0,-95.29,-95.76,2
2016-07-19_17:50:10.00,300.0,-87.77,-93.17,1
2016-07-19_17:50:10.00,302.0,-88.16,-99.69,1
2016-07-19_17:50:10.00,304.0,-99.89,-92.51,3
2016-07-19_17:50:10.00,306.0,-97.88,-97.92,2
2016-07-19_17:50:10.00,308.0,-91.16,-86.65,3
2016-07-19_17:50:10.00,310.0,-98.12,-91.56,3
2016-07-19_17:50:10.00,312.0,-93.46,-96.89,1
2016-07-19_17:50:10.00,314.0,-88.39,-85.37,3
2016-07-19_17:50:10.00,316.0,-85.33,-84.53,2
2016-07-19_17:50:10.00,318.0,-87.58,-90.92,1
2016-07-19_17:50:10.00,320.0,-87.08,-87.39,2
2016-07-19_17:50:10.00,322.0,-93.0,-87.43,3
2016-07-19_17:50:10.00,324.0,-87.02,-81.38,3
2016-07-19_17:50:20.00,304.0,-88.71,-90.37,2
2016-07-19_17:50:20.00,306.0,-88.25,-88.0,2
2016-07-19_17:50:20.00,308.0,-87.19,-88.85,2
2016-07-19_17:50:20.00,310.0,-84.1,-89.53,1
2016-07-19_17:50:20.00,312.0,-87.34,-96.11,1
2016-07-19_17:50:20.00,314.0,-89.4,-90.42,2
2016-07-19_17:50:20.00,316.0,-89.31,-88.09,2
2016-07-19_17:50:20.00,318.0,-89.72,-90.65,2
2016-07-19_17:50:20.00,320.0,-84.23,-86.82,2
2016-07-19_17:50:20.00,322.0,-88.57,-89.3,2
2016-07-19_17:50:20.00,324.0,-82.92,-84.52,2
2016-07-19_17:50:20.00,326.0,-86.83,-83.94,2
2016-07-19_17:50:20.00,328.0,-82.03,-90.61,1
2016-07-19_17:50:20.00,330.0,-87.35,-91.5,1
2016-07-19_17:50:30.00,314.0,-89.61,-97.27,1
2016-07-19_17:50:30.00,316.0,-87.34,-85.05,2
2016-07-19_17:50:30.00,318.0,-86.52,-89.6,1
2016-07-19_17:50:30.00,320.0,-94.84,-98.5,1
2016-07-19_17:50:30.00,322.0,-92.05,-89.65,2
2016-07-19_17:50:30.00,324.0,-82.83,-95.65,1
2016-07-19_17:50:30.00,326.0,-87.42,-89.03,2
2016-07-19_17:50:30.00,328.0,-83.71,-92.38,1
2016-07-19_17:50:30.00,330.0,-85.52,-91.62,1
2016-07-19_17:50:30.00,332.0,-95.7,-94.29,2
2016-07-19_17:50:30.00,334.0,-90.45,-91.33,2
2016-07-19_17:50:30.00,336.0,-84.65,-99.87,1
2016-07-19_17:50:30.00,338.0,-86.51,-86.02,2
2016-07-19_17:50:30.00,340.0,-84.39,-81.75,2
2016-07-19_17:50:40.00,326.0,-85.29,-90.74,1
2016-07-19_17:50:40.00,328.0,-88.95,-89.74,2
2016-07-19_17:50:40.00,330.0,-85.2,-89.02,1
2016-07-19_17:50:40.00,332.0,-84.59,-86.07,2
2016-07-19_17:50:40.00,334.0,-81.0,-85.5,1
2016-07-19_17:50:40.00,336.0,-85.18,-85.2,2
2016-07-19_17:50:40.00,338.0,-88.19,-85.45,2
2016-07-19_17:50:40.00,340.0,-89.64,-85.47,3
2016-07-19_17:50:40.00,342.0,-83.26,-88.45,1
2016-07-19_17:50:40.00,344.0,-89.13,-85.91,3
2016-07-19_17:50:40.00,346.0,-84.1,-82.6,2
2016-07-19_17:50:40.00,348.0,-90.18,-86.53,3
2016-07-19_17:50:40.00,350.0,-83.46,-94.12,1
2016-07-19_17:50:40.00,352.0,-83.99,-86.69,2
2016-07-19_17:50:50.00,336.0,-86.46,-85.73,2
2016-07-19_17:50:50.00,338.0,-87.7,-101.4,1
2016-07-19_17:50:50.00,340.0,-91.37,-80.19,3
2016-07-19_17:50:50.00,342.0,-81.66,-86.53,1
2016-07-19_17:50:50.00,344.0,-88.31,-84.34,3
2016-07-19_17:50:50.00,346.0,-82.68,-82.51,2
2016-07-19_17:50:50.00,348.0,-83.61,-87.04,1
2016-07-19_17:50:50.00,350.0,-84.17,-84.83,2
2016-07-19_17:50:50.00,352.0,-88.42,-89.63,2
2016-07-19_17:50:50.00,354.0,-85.35,-87.64,2
2016-07-19_17:50:50.00,356.0,-84.69,-86.11,2
2016-07-19_17:50:50.00,358.0,-84.69,-87.98,1
2016-07-19_17:50:50.00,360.0,-77.85,-83.71,1
2016-07-19_17:50:50.00,362.0,-83.18,-86.24,1
2016-07-19_17:50:50.00,364.0,-74.94,-84.22,1
2016-07-19_17:51:00.00,344.0,-79.18,-81.03,2
2016-07-19_17:51:00.00,346.0,-83.56,-86.62,1
2016-07-19_17:51:00.00,348.0,-86.19,-90.17,1
2016-07-19_17:51:00.00,350.0,-85.41,-88.93,1
2016-07-19_17:51:00.00,352.0,-80.57,-82.14,2
2016-07-19_17:51:00.00,354.0,-86.65,-86.97,2
2016-07-19_17:51:00.00,356.0,-83.48,-87.76,1
2016-07-19_17:51:00.00,358.0,-77.44,-84.88,1
2016-07-19_17:51:00.00,360.0,-81.2,-84.7,1
2016-07-19_17:51:00.00,362.0,-80.93,-84.17,1
2016-07-19_17:51:00.00,364.0,-79.38,-82.8,1
2016-07-19_17:51:00.00,366.0,-78.42,-87.35,1
2016-07-19_17:51:00.00,368.0,-76.77,-83.92,1
2016-07-19_17:51:00.00,370.0,-76.59,-81.97,1
2016-07-19_17:51:00.00,372.0,-79.46,-86.07,1
2016-07-19_17:51:10.00,352.0,-84.03,-87.64,1
2016-07-19_17:51:10.00,354.0,-85.49,-86.75,2
2016-07-19_17:51:10.00,356.0,-84.62,-87.78,1
2016-07-19_17:51:10.00,358.0,-84.02,-82.69,2
2016-07-19_17:51:10.00,360.0,-81.48,-86.18,1
2016-07-19_17:51:10.00,362.0,-73.33,-85.09,1
2016-07-19_17:51:10.00,364.0,-83.84,-83.13,2
2016-07-19_17:51:10.00,366.0,-78.03,-81.14,1
2016-07-19_17:51:10.00,368.0,-76.27,-89.25,1
2016-07-19_17:51:10.00,370.0,-79.48,-83.07,1
2016-07-19_17:51:10.00,372.0,-78.66,-86.42,1
2016-07-19_17:51:10.00,374.0,-79.59,-82.51,2
2016-07-19_17:51:10.00,376.0,-79.77,-82.4,2
2016-07-19_17:51:10.00,378.0,-74.09,-77.7,1
2016-07-19_17:51:10.00,380.0,-74.3,-78.66,1
2016-07-19_17:51:20.00,358.0,-83.4,-88.62,1
2016-07-19_17:51:20.00,360.0,-81.57,-79.45,2
2016-07-19_17:51:20.00,362.0,-77.61,-83.25,1
2016-07-19_17:51:20.00,364.0,-78.02,-86.65,1
2016-07-19_17:51:20.00,366.0,-79.03,-82.49,1
2016-07-19_17:51:20.00,368.0,-81.56,-85.6,1
2016-07-19_17:51:20.00,370.0,-79.37,-82.87,1
2016-07-19_17:51:20.00,372.0,-78.14,-84.7,1
2016-07-19_17:51:20.00,374.0,-77.08,-85.72,1
2016-07-19_17:51:20.00,376.0,-74.94,-79.69,1
