DateTime,depth_m,18kHz_Sv,38kHz_Sv,code
2016-07-25_21:28:50.00,648.0,-76.25,-80.53,1
2016-07-25_21:28:50.00,650.0,-75.93,-81.02,1
2016-07-25_21:28:50.00,652.0,-79.77,-84.05,1
2016-07-25_21:28:50.00,654.0,-80.38,-87.39,1
2016-07-25_21:28:50.00,656.0,-81.67,-84.02,2
2016-07-25_21:28:50.00,658.0,-87.11,-80.56,3
2016-07-25_21:28:50.00,660.0,-77.97,-77.73,2
2016-07-25_21:28:50.00,662.0,-82.9,-81.77,2
2016-07-25_21:28:50.00,664.0,-81.23,-82.28,2
2016-07-25_21:28:50.00,666.0,-79.85,-81.34,2
2016-07-25_21:29:00.00,584.0,-81.52,-72.14,3
2016-07-25_21:29:00.00,586.0,-82.26,-70.66,3
2016-07-25_21:29:00.00,588.0,-86.67,-78.67,3
2016-07-25_21:29:00.00,590.0,-80.32,-79.02,2
2016-07-25_21:29:00.00,592.0,-82.32,-78.7,3
2016-07-25_21:29:00.00,594.0,-80.85,-77.32,3
2016-07-25_21:29:00.00,596.0,-90.88,-77.06,3
2016-07-25_21:29:00.00,598.0,-86.12,-77.76,3
2016-07-25_21:29:00.00,600.0,-82.04,-81.35,2
2016-07-25_21:29:00.00,602.0,-83.88,-76.17,3
2016-07-25_21:29:00.00,604.0,-84.87,-78.57,3
2016-07-25_21:29:00.00,606.0,-80.48,-77.34,3
2016-07-25_21:29:00.00,608.0,-77.21,-80.32,1
2016-07-25_21:29:00.00,610.0,-76.1,-78.47,2
2016-07-25_21:29:00.00,612.0,-78.2,-76.01,2
2016-07-25_21:29:00.00,614.0,-76.93,-76.35,2
2016-07-25_21:29:00.00,616.0,-76.66,-75.66,2
2016-07-25_21:29:00.00,618.0,-83.05,-75.89,3
2016-07-25_21:29:00.00,620.0,-74.63,-76.7,2
2016-07-25_21:29:00.00,622.0,-76.29,-79.51,1
2016-07-25_21:29:00.00,624.0,-79.11,-82.89,1
2016-07-25_21:29:00.00,626.0,-80.14,-78.68,2
2016-07-25_21:29:00.00,628.0,-82.95,-78.68,3
2016-07-25_21:29:00.00,630.0,-81.8,-80.88,2
2016-07-25_21:29:00.00,632.0,-75.58,-83.66,1
2016-07-25_21:29:00.00,634.0,-68.36,-79.84,1
2016-07-25_21:29:00.00,636.0,-79.6,-79.65,2
2016-07-25_21:29:00.00,638.0,-79.04,-85.45,1
2016-07-25_21:29:00.00,640.0,-75.73,-81.5,1
2016-07-25_21:29:00.00,642.0,-74.6,-84.26,1
2016-07-25_21:29:00.00,644.0,-68.09,-79.62,1
2016-07-25_21:29:00.00,646.0,-79.89,-78.88,2
2016-07-25_21:29:00.00,648.0,-77.15,-78.94,2
2016-07-25_21:29:00.00,650.0,-74.41,-79.72,1
2016-07-25_21:29:00.00,652.0,-76.63,-81.67,1
2016-07-25_21:29:00.00,654.0,-81.48,-84.07,2
2016-07-25_21:29:00.00,656.0,-80.1,-80.97,2
2016-07-25_21:29:00.00,658.0,-82.97,-81.53,2
2016-07-25_21:29:00.00,660.0,-84.0,-76.38,3
2016-07-25_21:29:00.00,662.0,-82.44,-79.45,2
2016-07-25_21:29:00.00,664.0,-84.27,-81.83,2
2016-07-25_21:29:00.00,666.0,-81.4,-79.28,2
2016-07-25_21:29:00.00,668.0,-83.82,-78.0,3
2016-07-25_21:29:00.00,670.0,-83.57,-78.09,3
2016-07-25_21:29:00.00,672.0,-79.21,-78.87,2
2016-07-25_21:29:10.00,590.0,-83.59,-70.26,3
2016-07-25_21:29:10.00,592.0,-83.29,-79.38,3
2016-07-25_21:29:10.00,594.0,-82.74,-76.47,3
2016-07-25_21:29:10.00,596.0,-80.65,-78.69,2
2016-07-25_21:29:10.00,598.0,-79.79,-80.05,2
2016-07-25_21:29:10.00,600.0,-84.45,-77.95,3
2016-07-25_21:29:10.00,602.0,-83.9,-79.64,3
2016-07-25_21:29:10.00,604.0,-84.52,-76.44,3
2016-07-25_21:29:10.00,606.0,-79.7,-79.46,2
2016-07-25_21:29:10.00,608.0,-79.22,-76.56,2
2016-07-25_21:29:10.00,610.0,-76.41,-78.76,2
2016-07-25_21:29:10.00,612.0,-79.22,-78.26,2
2016-07-25_21:29:10.00,614.0,-78.44,-78.71,2
2016-07-25_21:29:10.00,616.0,-77.3,-74.85,2
2016-07-25_21:29:10.00,618.0,-77.51,-76.34,2
2016-07-25_21:29:10.00,620.0,-80.14,-74.5,3
2016-07-25_21:29:10.00,622.0,-76.0,-75.21,2
2016-07-25_21:29:10.00,624.0,-81.15,-77.12,3
2016-07-25_21:29:10.00,626.0,-79.31,-78.72,2
2016-07-25_21:29:10.00,628.0,-81.3,-75.24,3
2016-07-25_21:29:10.00,630.0,-80.76,-79.79,2
2016-07-25_21:29:10.00,632.0,-79.65,-81.27,2
2016-07-25_21:29:10.00,634.0,-85.59,-79.02,3
2016-07-25_21:29:10.00,636.0,-77.55,-76.72,2
2016-07-25_21:29:10.00,638.0,-74.47,-82.83,1
2016-07-25_21:29:10.00,640.0,-73.73,-76.69,2
2016-07-25_21:29:10.00,642.0,-74.86,-78.87,1
2016-07-25_21:29:10.00,644.0,-75.78,-76.28,2
2016-07-25_21:29:10.00,646.0,-75.51,-80.95,1
2016-07-25_21:29:10.00,648.0,-76.74,-85.36,1
2016-07-25_21:29:10.00,650.0,-82.57,-75.55,3
2016-07-25_21:29:10.00,652.0,-79.33,-81.59,2
2016-07-25_21:29:10.00,654.0,-81.86,-87.66,1
2016-07-25_21:29:10.00,656.0,-83.98,-78.64,3
2016-07-25_21:29:10.00,658.0,-77.96,-76.81,2
2016-07-25_21:29:10.00,660.0,-82.85,-80.64,2
2016-07-25_21:29:10.00,662.0,-83.09,-82.31,2
2016-07-25_21:29:10.00,664.0,-86.98,-81.76,3
2016-07-25_21:29:10.00,666.0,-85.16,-78.94,3
2016-07-25_21:29:10.00,668.0,-83.37,-80.41,2
2016-07-25_21:29:10.00,670.0,-81.64,-79.28,2
2016-07-25_21:29:10.00,672.0,-82.35,-78.55,3
2016-07-25_21:29:10.00,674.0,-78.02,-80.49,2
2016-07-25_21:29:10.00,676.0,-78.11,-79.49,2
2016-07-25_21:29:20.00,606.0,-81.03,-76.48,3
2016-07-25_21:29:20.00,608.0,-78.69,-75.01,3
2016-07-25_21:29:20.00,610.0,-80.07,-75.07,3
2016-07-25_21:29:20.00,612.0,-77.53,-80.31,2
2016-07-25_21:29:20.00,614.0,-76.43,-75.7,2
2016-07-25_21:29:20.00,616.0,-77.72,-75.4,2
2016-07-25_21:29:20.00,618.0,-79.68,-78.48,2
2016-07-25_21:29:20.00,620.0,-78.04,-77.86,2
2016-07-25_21:29:20.00,622.0,-79.48,-77.39,2
2016-07-25_21:29:20.00,624.0,-81.55,-80.38,2
2016-07-25_21:29:20.00,626.0,-82.95,-78.06,3
2016-07-25_21:29:20.00,628.0,-83.16,-79.16,3
2016-07-25_21:29:20.00,630.0,-81.62,-80.68,2
2016-07-25_21:29:20.00,632.0,-82.12,-78.9,3
2016-07-25_21:29:20.00,634.0,-77.44,-80.96,1
2016-07-25_21:29:20.00,636.0,-81.24,-76.42,3
2016-07-25_21:29:20.00,638.0,-77.57,-82.86,1
2016-07-25_21:29:20.00,640.0,-76.93,-80.32,1
2016-07-25_21:29:20.00,642.0,-77.3,-76.75,2
2016-07-25_21:29:20.00,644.0,-73.85,-76.99,1
2016-07-25_21:29:20.00,646.0,-74.26,-76.13,2
2016-07-25_21:29:20.00,648.0,-69.64,-78.34,1
2016-07-25_21:29:20.00,650.0,-71.68,-78.9,1
2016-07-25_21:29:20.00,652.0,-72.88,-82.52,1
2016-07-25_21:29:20.00,654.0,-82.09,-78.76,3
2016-07-25_21:29:20.00,656.0,-77.65,-83.24,1
2016-07-25_21:29:20.00,658.0,-79.92,-81.06,2
2016-07-25_21:29:20.00,660.0,-83.2,-84.03,2
2016-07-25_21:29:20.00,662.0,-82.84,-80.57,2
2016-07-25_21:29:20.00,664.0,-82.32,-80.28,2
2016-07-25_21:29:20.00,666.0,-80.59,-78.66,2
2016-07-25_21:29:20.00,668.0,-82.51,-79.87,2
2016-07-25_21:29:20.00,670.0,-80.89,-80.56,2
2016-07-25_21:29:20.00,672.0,-78.4,-73.47,3
2016-07-25_21:29:20.00,674.0,-81.97,-76.73,3
2016-07-25_21:29:20.00,676.0,-80.06,-78.14,2
2016-07-25_21:29:20.00,678.0,-79.91,-78.18,2
2016-07-25_21:29:20.00,680.0,-80.35,-80.62,2
2016-07-25_21:29:20.00,682.0,-79.21,-79.97,2
2016-07-25_21:29:20.00,684.0,-82.49,-83.44,2
2016-07-25_21:29:20.00,686.0,-80.49,-81.35,2
2016-07-25_21:29:20.00,688.0,-81.38,-81.23,2
2016-07-25_21:29:20.00,690.0,-78.88,-80.86,2
2016-07-25_21:29:30.00,628.0,-84.06,-76.62,3
2016-07-25_21:29:30.00,630.0,-79.06,-78.56,2
2016-07-25_21:29:30.00,632.0,-79.48,-81.77,2
2016-07-25_21:29:30.00,634.0,-78.08,-80.62,2
2016-07-25_21:29:30.00,636.0,-81.53,-76.7,3
2016-07-25_21:29:30.00,638.0,-81.33,-83.05,2
2016-07-25_21:29:30.00,640.0,-84.32,-80.91,3
2016-07-25_21:29:30.00,642.0,-78.06,-81.02,2
2016-07-25_21:29:30.00,644.0,-79.92,-74.48,3
2016-07-25_21:29:30.00,646.0,-77.29,-74.27,3
2016-07-25_21:29:30.00,648.0,-76.5,-81.4,1
2016-07-25_21:29:30.00,650.0,-70.58,-78.45,1
2016-07-25_21:29:30.00,652.0,-73.77,-79.31,1
2016-07-25_21:29:30.00,654.0,-74.29,-81.17,1
2016-07-25_21:29:30.00,656.0,-78.9,-81.48,2
2016-07-25_21:29:30.00,658.0,-84.85,-81.61,3
2016-07-25_21:29:30.00,660.0,-80.64,-83.73,1
2016-07-25_21:29:30.00,662.0,-82.8,-83.26,2
2016-07-25_21:29:30.00,664.0,-85.23,-81.12,3
2016-07-25_21:29:30.00,666.0,-80.26,-78.69,2
2016-07-25_21:29:30.00,668.0,-87.52,-76.95,3
2016-07-25_21:29:30.00,670.0,-81.64,-82.59,2
2016-07-25_21:29:30.00,672.0,-83.64,-77.93,3
2016-07-25_21:29:30.00,674.0,-80.08,-79.99,2
2016-07-25_21:29:30.00,676.0,-80.26,-78.4,2
2016-07-25_21:29:30.00,678.0,-80.31,-75.95,3
2016-07-25_21:29:30.00,680.0,-84.44,-78.35,3
2016-07-25_21:29:30.00,682.0,-80.75,-81.02,2
2016-07-25_21:29:30.00,684.0,-85.77,-81.45,3
2016-07-25_21:29:30.00,686.0,-78.6,-82.03,1
2016-07-25_21:29:30.00,688.0,-82.88,-81.47,2
2016-07-25_21:29:30.00,690.0,-83.15,-85.16,2
2016-07-25_21:29:30.00,692.0,-73.7,-85.95,1
2016-07-25_21:29:30.00,694.0,-82.91,-85.36,2
2016-07-25_21:29:30.00,696.0,-79.76,-86.14,1
2016-07-25_21:29:30.00,698.0,-81.05,-85.6,1
2016-07-25_21:29:30.00,700.0,-77.06,-82.58,1
2016-07-25_21:29:30.00,702.0,-79.58,-85.24,1
2016-07-25_21:29:30.00,704.0,-83.16,-84.33,2
2016-07-25_21:29:30.00,706.0,-82.07,-82.32,2
2016-07-25_21:29:30.00,708.0,-81.6,-79.64,2
2016-07-25_21:29:30.00,710.0,-78.25,-83.5,1
2016-07-25_21:29:30.00,712.0,-82.13,-78.22,3
2016-07-25_21:29:30.00,714.0,-76.32,-79.43,1
2016-07-25_21:29:30.00,716.0,-83.84,-82.46,2
2016-07-25_21:29:40.00,632.0,-76.02,-81.16,1
2016-07-25_21:29:40.00,634.0,-76.48,-75.63,2
2016-07-25_21:29:40.00,636.0,-76.96,-80.65,1
2016-07-25_21:29:40.00,638.0,-82.68,-77.1,3
2016-07-25_21:29:40.00,640.0,-83.3,-74.91,3
2016-07-25_21:29:40.00,642.0,-78.75,-84.32,1
2016-07-25_21:29:40.00,644.0,-72.47,-74.91,2
2016-07-25_21:29:40.00,646.0,-68.89,-74.9,1
2016-07-25_21:29:40.00,648.0,-72.37,-75.59,1
2016-07-25_21:29:40.00,650.0,-71.84,-78.97,1
2016-07-25_21:29:40.00,652.0,-75.86,-84.09,1
2016-07-25_21:29:40.00,654.0,-84.35,-82.55,2
2016-07-25_21:29:40.00,656.0,-79.13,-80.14,2
2016-07-25_21:29:40.00,658.0,-79.98,-82.38,2
2016-07-25_21:29:40.00,660.0,-84.32,-84.17,2
2016-07-25_21:29:40.00,662.0,-84.21,-80.82,3
2016-07-25_21:29:40.00,664.0,-83.29,-81.76,2
2016-07-25_21:29:40.00,666.0,-80.96,-77.21,3
2016-07-25_21:29:40.00,668.0,-82.25,-80.46,2
2016-07-25_21:29:40.00,670.0,-80.02,-74.41,3
2016-07-25_21:29:40.00,672.0,-79.9,-79.81,2
2016-07-25_21:29:40.00,674.0,-88.0,-82.9,3
2016-07-25_21:29:40.00,676.0,-82.88,-82.9,2
2016-07-25_21:29:40.00,678.0,-79.87,-81.07,2
2016-07-25_21:29:40.00,680.0,-79.43,-84.55,1
2016-07-25_21:29:40.00,682.0,-82.81,-80.43,2
2016-07-25_21:29:40.00,684.0,-77.54,-80.95,1
2016-07-25_21:29:40.00,686.0,-83.74,-83.71,2
2016-07-25_21:29:40.00,688.0,-79.88,-81.5,2
2016-07-25_21:29:40.00,690.0,-80.61,-84.31,1
2016-07-25_21:29:40.00,692.0,-80.75,-82.09,2
2016-07-25_21:29:40.00,694.0,-81.11,-83.69,2
2016-07-25_21:29:40.00,696.0,-79.74,-78.88,2
2016-07-25_21:29:40.00,698.0,-82.47,-79.83,2
2016-07-25_21:29:40.00,700.0,-78.4,-80.17,2
2016-07-25_21:29:40.00,702.0,-79.74,-82.85,1
2016-07-25_21:29:40.00,704.0,-85.2,-83.18,2
2016-07-25_21:29:40.00,706.0,-82.57,-80.14,2
2016-07-25_21:29:40.00,708.0,-80.13,-80.45,2
2016-07-25_21:29:40.00,710.0,-76.83,-89.9,1
2016-07-25_21:29:40.00,712.0,-75.78,-81.62,1
2016-07-25_21:29:40.00,714.0,-77.28,-89.63,1
2016-07-25_21:29:40.00,716.0,-77.75,-81.81,1
2016-07-25_21:29:40.00,718.0,-76.98,-78.79,2
2016-07-25_21:29:40.00,720.0,-77.68,-84.21,1
2016-07-25_21:29:40.00,722.0,-78.3,-85.58,1
2016-07-25_21:29:50.00,680.0,-78.1,-81.57,1
2016-07-25_21:29:50.00,682.0,-77.54,-81.04,1
2016-07-25_21:29:50.00,684.0,-77.6,-83.78,1
2016-07-25_21:29:50.00,686.0,-80.9,-84.73,1
2016-07-25_21:29:50.00,688.0,-78.86,-80.24,2
2016-07-25_21:29:50.00,690.0,-78.44,-83.92,1
2016-07-25_21:29:50.00,692.0,-81.14,-85.58,1
2016-07-25_21:29:50.00,694.0,-80.39,-86.74,1
2016-07-25_21:29:50.00,696.0,-82.2,-79.58,2
2016-07-25_21:29:50.00,698.0,-77.76,-84.14,1
2016-07-25_21:29:50.00,700.0,-74.72,-82.2,1
2016-07-25_21:29:50.00,702.0,-83.76,-85.97,2
2016-07-25_21:29:50.00,704.0,-82.93,-81.92,2
2016-07-25_21:29:50.00,706.0,-75.38,-78.38,2
2016-07-25_21:29:50.00,708.0,-79.25,-80.37,2
2016-07-25_21:29:50.00,710.0,-81.14,-81.97,2
2016-07-25_21:29:50.00,712.0,-76.61,-80.54,1
2016-07-25_21:29:50.00,714.0,-80.52,-84.66,1
2016-07-25_21:29:50.00,716.0,-81.4,-75.42,3
2016-07-25_21:29:50.00,718.0,-81.79,-81.45,2
2016-07-25_21:29:50.00,720.0,-76.17,-85.03,1
2016-07-25_21:29:50.00,722.0,-76.45,-83.25,1
2016-07-25_21:29:50.00,724.0,-79.18,-83.62,1
2016-07-25_21:29:50.00,726.0,-74.1,-80.09,1
2016-07-25_21:29:50.00,728.0,-74.75,-83.86,1
2016-07-25_21:29:50.00,730.0,-75.08,-82.07,1
2016-07-25_21:29:50.00,732.0,-75.33,-84.17,1
2016-07-25_21:29:50.00,734.0,-75.67,-77.69,2
2016-07-25_21:29:50.00,736.0,-80.49,-81.7,2
2016-07-25_21:29:50.00,738.0,-75.34,-83.29,1
2016-07-25_21:29:50.00,740.0,-74.48,-84.44,1
2016-07-25_21:29:50.00,742.0,-80.66,-82.19,2
2016-07-25_21:29:50.00,744.0,-79.24,-87.47,1
2016-07-25_21:29:50.00,746.0,-78.82,-83.32,1
2016-07-25_21:29:50.00,748.0,-80.99,-80.19,2
2016-07-25_21:29:50.00,750.0,-82.1,-82.82,2
2016-07-25_21:29:50.00,752.0,-80.28,-85.98,1
2016-07-25_21:29:50.00,754.0,-81.67,-83.02,2
2016-07-25_21:29:50.00,756.0,-79.26,-81.48,2
2016-07-25_21:29:50.00,758.0,-82.11,-82.84,2
2016-07-25_21:29:50.00,760.0,-77.71,-89.28,1
2016-07-25_21:29:50.00,762.0,-79.82,-85.54,1
2016-07-25_21:29:50.00,764.0,-79.25,-85.17,1
2016-07-25_21:29:50.00,766.0,-83.53,-88.84,1
2016-07-25_21:29:50.00,768.0,-79.54,-83.98,1
2016-07-25_21:29:50.00,770.0,-79.25,-86.98,1
2016-07-25_21:29:50.00,772.0,-79.57,-84.22,1
2016-07-25_21:29:50.00,774.0,-81.52,-79.94,2
2016-07-25_21:29:50.00,776.0,-77.28,-85.04,1
2016-07-25_21:29:50.00,778.0,-79.85,-81.04,2
2016-07-25_21:30:00.00,680.0,-79.4,-79.72,2
2016-07-25_21:30:00.00,682.0,-78.45,-81.95,1
2016-07-25_21:30:00.00,684.0,-75.36,-81.47,1
2016-07-25_21:30:00.00,686.0,-76.59,-81.55,1
2016-07-25_21:30:00.00,688.0,-78.39,-83.22,1
2016-07-25_21:30:00.00,690.0,-78.51,-81.24,2
2016-07-25_21:30:00.00,692.0,-77.67,-82.48,1
2016-07-25_21:30:00.00,694.0,-81.14,-82.46,2
2016-07-25_21:30:00.00,696.0,-78.31,-82.9,1
2016-07-25_21:30:00.00,698.0,-77.88,-84.43,1
2016-07-25_21:30:00.00,700.0,-81.97,-83.99,2
2016-07-25_21:30:00.00,702.0,-78.58,-81.09,2
2016-07-25_21:30:00.00,704.0,-80.46,-87.65,1
2016-07-25_21:30:00.00,706.0,-80.62,-84.41,1
2016-07-25_21:30:00.00,708.0,-81.66,-82.45,2
2016-07-25_21:30:00.00,710.0,-73.12,-78.1,1
2016-07-25_21:30:00.00,712.0,-78.0,-81.05,1
2016-07-25_21:30:00.00,714.0,-77.75,-78.29,2
2016-07-25_21:30:00.00,716.0,-74.47,-79.62,1
2016-07-25_21:30:00.00,718.0,-75.03,-80.53,1
2016-07-25_21:30:00.00,720.0,-75.85,-80.3,1
2016-07-25_21:30:00.00,722.0,-77.77,-82.96,1
2016-07-25_21:30:00.00,724.0,-76.88,-83.31,1
2016-07-25_21:30:00.00,726.0,-75.16,-81.36,1
2016-07-25_21:30:00.00,728.0,-73.18,-83.42,1
2016-07-25_21:30:00.00,730.0,-74.51,-77.97,1
2016-07-25_21:30:00.00,732.0,-76.07,-83.63,1
2016-07-25_21:30:00.00,734.0,-73.06,-82.49,1
2016-07-25_21:30:00.00,736.0,-77.58,-80.33,2
2016-07-25_21:30:00.00,738.0,-79.48,-83.99,1
2016-07-25_21:30:00.00,740.0,-74.75,-82.59,1
2016-07-25_21:30:00.00,742.0,-77.88,-83.27,1
2016-07-25_21:30:00.00,744.0,-79.71,-83.2,1
2016-07-25_21:30:00.00,746.0,-78.55,-84.39,1
2016-07-25_21:30:00.00,748.0,-76.09,-83.52,1
2016-07-25_21:30:00.00,750.0,-79.63,-85.72,1
2016-07-25_21:30:00.00,752.0,-77.82,-82.28,1
2016-07-25_21:30:00.00,754.0,-77.21,-82.47,1
2016-07-25_21:30:00.00,756.0,-80.21,-83.21,1
2016-07-25_21:30:00.00,758.0,-76.8,-82.28,1
2016-07-25_21:30:00.00,760.0,-79.83,-81.36,2
2016-07-25_21:30:00.00,762.0,-80.7,-83.15,2
2016-07-25_21:30:00.00,764.0,-78.0,-83.03,1
2016-07-25_21:30:00.00,766.0,-77.91,-81.23,1
2016-07-25_21:30:00.00,768.0,-80.43,-84.27,1
2016-07-25_21:30:00.00,770.0,-80.14,-84.1,1
2016-07-25_21:30:00.00,772.0,-77.74,-86.98,1
2016-07-25_21:30:00.00,774.0,-80.28,-85.51,1
2016-07-25_21:30:00.00,776.0,-79.22,-82.06,2
2016-07-25_21:30:00.00,778.0,-79.25,-84.05,1
2016-07-25_21:30:10.00,698.0,-79.98,-83.78,1
2016-07-25_21:30:10.00,700.0,-78.17,-80.46,2
2016-07-25_21:30:10.00,702.0,-78.75,-80.24,2
2016-07-25_21:30:10.00,704.0,-79.52,-78.42,2
2016-07-25_21:30:10.00,706.0,-79.82,-80.72,2
2016-07-25_21:30:10.00,708.0,-76.45,-85.77,1
2016-07-25_21:30:10.00,710.0,-79.98,-80.69,2
2016-07-25_21:30:10.00,712.0,-81.25,-81.69,2
2016-07-25_21:30:10.00,714.0,-80.69,-81.47,2
2016-07-25_21:30:10.00,716.0,-79.48,-79.53,2
