DateTime,depth_m,18kHz_Sv,38kHz_Sv,code
2016-07-07_20:19:10.00,710.0,-76.65,-78.09,2
2016-07-07_20:19:10.00,712.0,-79.56,-81.11,2
2016-07-07_20:19:10.00,714.0,-74.04,-77.32,1
2016-07-07_20:19:10.00,716.0,-79.24,-79.0,2
2016-07-07_20:19:10.00,718.0,-78.58,-81.31,2
2016-07-07_20:19:10.00,720.0,-78.45,-81.75,1
2016-07-07_20:19:10.00,722.0,-79.48,-81.36,2
2016-07-07_20:19:10.00,724.0,-79.42,-80.01,2
2016-07-07_20:19:10.00,726.0,-78.02,-82.89,1
2016-07-07_20:19:10.00,728.0,-79.26,-81.56,2
2016-07-07_20:19:10.00,730.0,-78.63,-82.01,1
2016-07-07_20:19:10.00,732.0,-78.85,-80.68,2
2016-07-07_20:19:20.00,694.0,-81.48,-80.5,2
2016-07-07_20:19:20.00,696.0,-73.08,-81.0,1
2016-07-07_20:19:20.00,698.0,-77.62,-79.64,2
2016-07-07_20:19:20.00,700.0,-74.83,-83.47,1
2016-07-07_20:19:20.00,702.0,-77.6,-82.43,1
2016-07-07_20:19:20.00,704.0,-83.24,-79.54,3
2016-07-07_20:19:20.00,706.0,-76.56,-81.63,1
2016-07-07_20:19:20.00,708.0,-78.79,-80.49,2
2016-07-07_20:19:20.00,710.0,-77.37,-80.31,2
2016-07-07_20:19:20.00,712.0,-77.9,-78.21,2
2016-07-07_20:19:20.00,714.0,-75.92,-80.93,1
2016-07-07_20:19:20.00,716.0,-78.13,-80.5,2
2016-07-07_20:19:20.00,718.0,-78.27,-83.7,1
2016-07-07_20:19:20.00,720.0,-78.54,-83.45,1
2016-07-07_20:19:20.00,722.0,-78.69,-81.35,2
2016-07-07_20:19:20.00,724.0,-80.18,-86.63,1
2016-07-07_20:19:20.00,726.0,-81.37,-82.29,2
2016-07-07_20:19:20.00,728.0,-79.18,-85.71,1
2016-07-07_20:19:20.00,730.0,-80.54,-84.9,1
2016-07-07_20:19:20.00,732.0,-81.48,-80.8,2
2016-07-07_20:19:20.00,734.0,-80.7,-82.0,2
2016-07-07_20:19:20.00,736.0,-78.87,-79.09,2
2016-07-07_20:19:30.00,706.0,-72.6,-79.65,1
2016-07-07_20:19:30.00,708.0,-75.87,-81.52,1
2016-07-07_20:19:30.00,710.0,-77.01,-84.17,1
2016-07-07_20:19:30.00,712.0,-78.47,-83.46,1
2016-07-07_20:19:30.00,714.0,-73.41,-79.47,1
2016-07-07_20:19:30.00,716.0,-75.81,-79.73,1
2016-07-07_20:19:30.00,718.0,-80.69,-82.59,2
2016-07-07_20:19:30.00,720.0,-77.96,-85.34,1
2016-07-07_20:19:30.00,722.0,-80.9,-83.49,2
2016-07-07_20:19:30.00,724.0,-81.71,-80.13,2
2016-07-07_20:19:30.00,726.0,-79.71,-83.19,1
2016-07-07_20:19:30.00,728.0,-81.61,-80.87,2
2016-07-07_20:19:30.00,730.0,-78.38,-81.91,1
2016-07-07_20:19:30.00,732.0,-79.93,-86.75,1
2016-07-07_20:19:30.00,734.0,-77.87,-82.98,1
2016-07-07_20:19:30.00,736.0,-77.89,-82.89,1
2016-07-07_20:19:30.00,738.0,-77.11,-80.3,1
2016-07-07_20:19:30.00,740.0,-78.18,-81.78,1
2016-07-07_20:19:30.00,742.0,-78.82,-78.68,2
2016-07-07_20:19:30.00,744.0,-77.26,-80.31,1
2016-07-07_20:19:30.00,746.0,-83.16,-83.75,2
2016-07-07_20:19:30.00,748.0,-81.87,-77.9,3
2016-07-07_20:19:30.00,750.0,-77.81,-83.65,1
2016-07-07_20:19:40.00,712.0,-79.68,-80.89,2
2016-07-07_20:19:40.00,714.0,-79.31,-81.87,2
2016-07-07_20:19:40.00,716.0,-79.14,-82.81,1
2016-07-07_20:19:40.00,718.0,-73.88,-81.86,1
2016-07-07_20:19:40.00,720.0,-80.75,-81.64,2
2016-07-07_20:19:40.00,722.0,-78.49,-81.74,1
2016-07-07_20:19:40.00,724.0,-79.12,-80.28,2
2016-07-07_20:19:40.00,726.0,-79.48,-78.61,2
2016-07-07_20:19:40.00,728.0,-83.03,-77.96,3
2016-07-07_20:19:40.00,730.0,-81.59,-77.46,3
2016-07-07_20:19:40.00,732.0,-73.82,-79.14,1
2016-07-07_20:19:40.00,734.0,-78.02,-86.27,1
2016-07-07_20:19:40.00,736.0,-77.05,-79.92,2
2016-07-07_20:19:40.00,738.0,-73.68,-80.66,1
2016-07-07_20:19:40.00,740.0,-77.77,-83.15,1
2016-07-07_20:19:40.00,742.0,-80.59,-85.0,1
2016-07-07_20:19:40.00,744.0,-78.99,-83.46,1
2016-07-07_20:19:40.00,746.0,-77.03,-89.87,1
2016-07-07_20:19:40.00,748.0,-75.83,-82.91,1
2016-07-07_20:19:40.00,750.0,-80.04,-86.11,1
2016-07-07_20:19:40.00,752.0,-81.09,-85.32,1
2016-07-07_20:19:40.00,754.0,-83.38,-81.71,2
2016-07-07_20:19:40.00,756.0,-83.48,-76.59,3
2016-07-07_20:19:40.00,758.0,-81.8,-83.26,2
2016-07-07_20:19:50.00,742.0,-79.07,-79.95,2
2016-07-07_20:19:50.00,744.0,-77.6,-83.95,1
2016-07-07_20:19:50.00,746.0,-79.17,-80.04,2
2016-07-07_20:19:50.00,748.0,-82.08,-82.25,2
2016-07-07_20:19:50.00,750.0,-75.82,-82.03,1
2016-07-07_20:19:50.00,752.0,-78.69,-83.68,1
2016-07-07_20:19:50.00,754.0,-78.25,-80.05,2
2016-07-07_20:19:50.00,756.0,-79.84,-83.31,1
2016-07-07_20:19:50.00,758.0,-80.11,-83.48,1
2016-07-07_20:19:50.00,760.0,-75.43,-82.27,1
2016-07-07_20:19:50.00,762.0,-81.48,-85.32,1
2016-07-07_20:19:50.00,764.0,-79.91,-85.21,1
2016-07-07_20:19:50.00,766.0,-80.96,-82.77,2
2016-07-07_20:19:50.00,768.0,-79.0,-85.03,1
2016-07-07_20:19:50.00,770.0,-79.13,-86.98,1
2016-07-07_20:19:50.00,772.0,-82.36,-83.0,2
2016-07-07_20:19:50.00,774.0,-80.71,-87.93,1
2016-07-07_20:19:50.00,776.0,-79.72,-85.3,1
2016-07-07_20:19:50.00,778.0,-85.79,-87.67,2
2016-07-07_20:19:50.00,780.0,-83.81,-82.75,2
2016-07-07_20:19:50.00,782.0,-83.3,-85.48,2
2016-07-07_20:19:50.00,784.0,-79.9,-85.49,1
2016-07-07_20:19:50.00,786.0,-79.35,-85.38,1
2016-07-07_20:19:50.00,788.0,-81.01,-87.95,1
2016-07-07_20:19:50.00,790.0,-83.4,-90.29,1
2016-07-07_20:20:00.00,764.0,-81.28,-82.36,2
2016-07-07_20:20:00.00,766.0,-82.36,-81.96,2
2016-07-07_20:20:00.00,768.0,-82.2,-84.73,2
2016-07-07_20:20:00.00,770.0,-78.84,-86.05,1
2016-07-07_20:20:00.00,772.0,-78.09,-87.2,1
2016-07-07_20:20:00.00,774.0,-85.81,-87.59,2
2016-07-07_20:20:00.00,776.0,-84.02,-85.53,2
2016-07-07_20:20:00.00,778.0,-80.95,-91.91,1
2016-07-07_20:20:00.00,780.0,-87.7,-91.27,1
2016-07-07_20:20:00.00,782.0,-86.02,-89.41,1
2016-07-07_20:20:00.00,784.0,-83.94,-85.97,2
2016-07-07_20:20:00.00,786.0,-78.95,-86.08,1
2016-07-07_20:20:00.00,788.0,-82.56,-88.39,1
2016-07-07_20:20:00.00,790.0,-85.12,-85.25,2
2016-07-07_20:20:00.00,792.0,-82.63,-90.96,1
2016-07-07_20:20:00.00,794.0,-80.75,-88.55,1
2016-07-07_20:20:00.00,796.0,-84.33,-84.99,2
2016-07-07_20:20:00.00,798.0,-79.01,-85.57,1
2016-07-07_20:20:00.00,800.0,-79.06,-80.82,2
2016-07-07_20:20:00.00,802.0,-84.94,-85.89,2
2016-07-07_20:20:00.00,804.0,-80.24,-85.06,1
2016-07-07_20:20:00.00,806.0,-87.68,-79.01,3
2016-07-07_20:20:00.00,808.0,-76.92,-78.78,2
2016-07-07_20:20:00.00,810.0,-79.4,-80.42,2
2016-07-07_20:20:00.00,812.0,-80.87,-86.78,1
2016-07-07_20:20:10.00,792.0,-80.86,-87.42,1
2016-07-07_20:20:10.00,794.0,-83.09,-89.32,1
2016-07-07_20:20:10.00,796.0,-85.63,-85.2,2
2016-07-07_20:20:10.00,798.0,-82.92,-85.31,2
2016-07-07_20:20:10.00,800.0,-82.4,-84.61,2
2016-07-07_20:20:10.00,802.0,-83.36,-88.0,1
2016-07-07_20:20:10.00,804.0,-77.85,-86.36,1
2016-07-07_20:20:10.00,806.0,-83.27,-81.79,2
2016-07-07_20:20:10.00,808.0,-78.28,-78.29,2
2016-07-07_20:20:10.00,810.0,-84.53,-83.82,2
2016-07-07_20:20:10.00,812.0,-85.86,-88.64,2
2016-07-07_20:20:10.00,814.0,-76.57,-84.03,1
2016-07-07_20:20:10.00,816.0,-82.71,-86.67,1
2016-07-07_20:20:10.00,818.0,-81.45,-85.73,1
2016-07-07_20:20:10.00,820.0,-85.51,-85.71,2
2016-07-07_20:20:10.00,822.0,-83.78,-84.61,2
2016-07-07_20:20:10.00,824.0,-86.65,-81.57,3
2016-07-07_20:20:10.00,826.0,-84.49,-86.32,2
2016-07-07_20:20:10.00,828.0,-79.82,-88.35,1
2016-07-07_20:20:10.00,830.0,-85.34,-85.51,2
2016-07-07_20:20:10.00,832.0,-89.07,-85.32,3
2016-07-07_20:20:10.00,834.0,-81.66,-82.84,2
2016-07-07_20:20:10.00,836.0,-85.61,-85.41,2
2016-07-07_20:20:10.00,838.0,-79.26,-86.42,1
2016-07-07_20:20:10.00,840.0,-84.03,-88.44,1
2016-07-07_20:20:20.00,820.0,-84.93,-87.51,2
2016-07-07_20:20:20.00,822.0,-82.34,-84.78,2
2016-07-07_20:20:20.00,824.0,-83.39,-86.99,1
2016-07-07_20:20:20.00,826.0,-81.25,-83.98,2
2016-07-07_20:20:20.00,828.0,-83.33,-80.76,2
2016-07-07_20:20:20.00,830.0,-82.52,-87.42,1
2016-07-07_20:20:20.00,832.0,-86.8,-87.07,2
2016-07-07_20:20:20.00,834.0,-84.44,-88.55,1
2016-07-07_20:20:20.00,836.0,-85.97,-83.41,2
2016-07-07_20:20:20.00,838.0,-82.46,-84.67,2
2016-07-07_20:20:20.00,840.0,-78.53,-86.79,1
2016-07-07_20:20:20.00,842.0,-81.92,-89.67,1
2016-07-07_20:20:20.00,844.0,-82.06,-89.7,1
2016-07-07_20:20:20.00,846.0,-83.58,-90.05,1
2016-07-07_20:20:20.00,848.0,-77.53,-86.93,1
2016-07-07_20:20:20.00,850.0,-81.27,-85.11,1
2016-07-07_20:20:20.00,852.0,-79.55,-83.08,1
2016-07-07_20:20:20.00,854.0,-75.37,-84.12,1
2016-07-07_20:20:20.00,856.0,-81.42,-82.21,2
2016-07-07_20:20:20.00,858.0,-80.55,-89.96,1
2016-07-07_20:20:20.00,860.0,-87.56,-88.21,2
2016-07-07_20:20:20.00,862.0,-84.93,-86.38,2
2016-07-07_20:20:20.00,864.0,-80.43,-84.21,1
2016-07-07_20:20:20.00,866.0,-82.78,-84.38,2
2016-07-07_20:20:20.00,868.0,-84.45,-83.64,2
2016-07-07_20:20:20.00,870.0,-88.79,-80.49,3
2016-07-07_20:20:30.00,840.0,-83.55,-83.28,2
2016-07-07_20:20:30.00,842.0,-79.45,-88.01,1
2016-07-07_20:20:30.00,844.0,-79.83,-90.08,1
2016-07-07_20:20:30.00,846.0,-79.18,-87.5,1
2016-07-07_20:20:30.00,848.0,-75.13,-83.53,1
2016-07-07_20:20:30.00,850.0,-78.66,-85.0,1
2016-07-07_20:20:30.00,852.0,-81.63,-85.56,1
2016-07-07_20:20:30.00,854.0,-82.55,-86.39,1
2016-07-07_20:20:30.00,856.0,-81.42,-86.02,1
2016-07-07_20:20:30.00,858.0,-82.29,-87.23,1
2016-07-07_20:20:30.00,860.0,-85.76,-89.02,1
2016-07-07_20:20:30.00,862.0,-83.53,-88.06,1
2016-07-07_20:20:30.00,864.0,-87.68,-88.03,2
2016-07-07_20:20:30.00,866.0,-81.63,-88.91,1
2016-07-07_20:20:30.00,868.0,-86.73,-84.21,2
2016-07-07_20:20:30.00,870.0,-85.88,-83.92,2
2016-07-07_20:20:30.00,872.0,-85.82,-84.23,2
2016-07-07_20:20:30.00,874.0,-84.37,-85.8,2
2016-07-07_20:20:30.00,876.0,-83.46,-86.2,2
2016-07-07_20:20:30.00,878.0,-84.08,-86.39,2
2016-07-07_20:20:30.00,880.0,-86.48,-88.26,2
2016-07-07_20:20:30.00,882.0,-85.61,-82.62,2
2016-07-07_20:20:30.00,884.0,-88.39,-86.89,2
2016-07-07_20:20:30.00,886.0,-88.06,-81.24,3
2016-07-07_20:20:30.00,888.0,-86.77,-81.78,3
2016-07-07_20:20:30.00,890.0,-81.12,-81.54,2
2016-07-07_20:20:40.00,848.0,-80.27,-84.38,1
2016-07-07_20:20:40.00,850.0,-77.48,-84.8,1
2016-07-07_20:20:40.00,852.0,-83.3,-83.65,2
2016-07-07_20:20:40.00,854.0,-78.54,-86.59,1
2016-07-07_20:20:40.00,856.0,-82.22,-86.62,1
2016-07-07_20:20:40.00,858.0,-80.75,-86.03,1
2016-07-07_20:20:40.00,860.0,-79.91,-87.96,1
2016-07-07_20:20:40.00,862.0,-84.31,-84.42,2
2016-07-07_20:20:40.00,864.0,-86.31,-88.23,2
2016-07-07_20:20:40.00,866.0,-89.02,-86.62,2
2016-07-07_20:20:40.00,868.0,-87.63,-89.15,2
2016-07-07_20:20:40.00,870.0,-85.35,-84.5,2
2016-07-07_20:20:40.00,872.0,-88.57,-81.66,3
2016-07-07_20:20:40.00,874.0,-84.78,-83.37,2
2016-07-07_20:20:40.00,876.0,-87.7,-80.91,3
2016-07-07_20:20:40.00,878.0,-80.7,-85.5,1
2016-07-07_20:20:40.00,880.0,-86.6,-90.73,1
2016-07-07_20:20:40.00,882.0,-86.37,-80.2,3
2016-07-07_20:20:40.00,884.0,-86.15,-83.24,2
2016-07-07_20:20:40.00,886.0,-84.98,-83.83,2
2016-07-07_20:20:40.00,888.0,-84.18,-81.09,3
2016-07-07_20:20:40.00,890.0,-82.41,-83.46,2
2016-07-07_20:20:40.00,892.0,-85.07,-79.39,3
2016-07-07_20:20:40.00,894.0,-87.44,-80.82,3
2016-07-07_20:20:40.00,896.0,-84.21,-84.63,2
2016-07-07_20:20:40.00,898.0,-84.95,-86.92,2
2016-07-07_20:20:40.00,900.0,-91.61,-85.1,3
2016-07-07_20:20:50.00,866.0,-87.68,-83.01,3
2016-07-07_20:20:50.00,868.0,-91.05,-84.63,3
2016-07-07_20:20:50.00,870.0,-84.42,-83.69,2
2016-07-07_20:20:50.00,872.0,-89.62,-87.19,2
2016-07-07_20:20:50.00,874.0,-84.24,-81.25,2
2016-07-07_20:20:50.00,876.0,-86.07,-85.71,2
2016-07-07_20:20:50.00,878.0,-85.43,-86.17,2
2016-07-07_20:20:50.00,880.0,-83.98,-83.29,2
2016-07-07_20:20:50.00,882.0,-86.12,-85.51,2
2016-07-07_20:20:50.00,884.0,-86.25,-78.43,3
2016-07-07_20:20:50.00,886.0,-85.13,-86.05,2
2016-07-07_20:20:50.00,888.0,-84.58,-78.37,3
2016-07-07_20:20:50.00,890.0,-86.09,-82.94,3
2016-07-07_20:20:50.00,892.0,-88.02,-85.68,2
2016-07-07_20:20:50.00,894.0,-91.39,-81.88,3
2016-07-07_20:20:50.00,896.0,-86.91,-86.0,2
2016-07-07_20:20:50.00,898.0,-87.0,-85.91,2
2016-07-07_20:20:50.00,900.0,-89.81,-88.58,2
2016-07-07_20:20:50.00,902.0,-86.02,-87.63,2
2016-07-07_20:20:50.00,904.0,-88.56,-86.55,2
2016-07-07_20:20:50.00,906.0,-88.86,-88.0,2
2016-07-07_20:20:50.00,908.0,-95.54,-82.92,3
2016-07-07_20:20:50.00,910.0,-80.52,-82.34,2
2016-07-07_20:20:50.00,912.0,-84.55,-80.15,3
2016-07-07_20:20:50.00,914.0,-89.82,-86.6,3
2016-07-07_20:20:50.00,916.0,-86.98,-85.58,2
2016-07-07_20:20:50.00,918.0,-82.88,-90.82,1
2016-07-07_20:20:50.00,920.0,-88.09,-86.87,2
2016-07-07_20:20:50.00,922.0,-90.04,-87.8,2
2016-07-07_20:20:50.00,924.0,-84.83,-86.03,2
2016-07-07_20:21:00.00,868.0,-89.2,-87.29,2
2016-07-07_20:21:00.00,870.0,-85.22,-88.09,2
2016-07-07_20:21:00.00,872.0,-88.12,-87.39,2
2016-07-07_20:21:00.00,874.0,-87.23,-87.52,2
2016-07-07_20:21:00.00,876.0,-91.17,-82.16,3
2016-07-07_20:21:00.00,878.0,-86.2,-86.47,2
2016-07-07_20:21:00.00,880.0,-88.36,-83.73,3
2016-07-07_20:21:00.00,882.0,-86.79,-89.63,2
2016-07-07_20:21:00.00,884.0,-87.52,-81.81,3
2016-07-07_20:21:00.00,886.0,-83.05,-83.94,2
2016-07-07_20:21:00.00,888.0,-86.07,-78.65,3
2016-07-07_20:21:00.00,890.0,-88.3,-84.18,3
2016-07-07_20:21:00.00,892.0,-89.63,-86.28,3
2016-07-07_20:21:00.00,894.0,-86.2,-82.15,3
2016-07-07_20:21:00.00,896.0,-86.24,-79.74,3
2016-07-07_20:21:00.00,898.0,-86.47,-83.33,3
2016-07-07_20:21:00.00,900.0,-88.21,-86.66,2
2016-07-07_20:21:00.00,902.0,-88.61,-87.81,2
2016-07-07_20:21:00.00,904.0,-85.72,-83.73,2
2016-07-07_20:21:00.00,906.0,-87.8,-85.18,2
2016-07-07_20:21:00.00,908.0,-89.52,-81.65,3
2016-07-07_20:21:00.00,910.0,-89.27,-88.35,2
2016-07-07_20:21:00.00,912.0,-83.64,-85.35,2
2016-07-07_20:21:00.00,914.0,-89.91,-90.18,2
2016-07-07_20:21:00.00,916.0,-82.75,-89.27,1
2016-07-07_20:21:00.00,918.0,-91.66,-87.58,3
2016-07-07_20:21:00.00,920.0,-86.5,-86.23,2
2016-07-07_20:21:00.00,922.0,-84.62,-83.83,2
2016-07-07_20:21:00.00,924.0,-81.57,-92.8,1
2016-07-07_20:21:00.00,926.0,-89.99,-89.81,2
2016-07-07_20:21:10.00,874.0,-87.32,-82.75,3
2016-07-07_20:21:10.00,876.0,-90.8,-86.25,3
2016-07-07_20:21:10.00,878.0,-87.67,-88.03,2
2016-07-07_20:21:10.00,880.0,-88.02,-89.96,2
2016-07-07_20:21:10.00,882.0,-88.9,-87.2,2
2016-07-07_20:21:10.00,884.0,-86.56,-85.85,2
2016-07-07_20:21:10.00,886.0,-85.88,-82.92,2
2016-07-07_20:21:10.00,888.0,-85.71,-85.54,2
2016-07-07_20:21:10.00,890.0,-87.25,-88.14,2
2016-07-07_20:21:10.00,892.0,-82.89,-85.72,2
2016-07-07_20:21:10.00,894.0,-85.62,-84.13,2
2016-07-07_20:21:10.00,896.0,-86.0,-81.04,3
2016-07-07_20:21:10.00,898.0,-88.66,-84.41,3
2016-07-07_20:21:10.00,900.0,-83.72,-83.84,2
2016-07-07_20:21:10.00,902.0,-85.64,-83.16,2
2016-07-07_20:21:10.00,904.0,-83.64,-84.22,2
2016-07-07_20:21:10.00,906.0,-84.37,-84.29,2
2016-07-07_20:21:10.00,908.0,-90.11,-84.56,3
2016-07-07_20:21:10.00,910.0,-85.33,-86.38,2
2016-07-07_20:21:10.00,912.0,-85.34,-83.11,2
2016-07-07_20:21:10.00,914.0,-85.02,-87.63,2
2016-07-07_20:21:10.00,916.0,-89.04,-87.5,2
2016-07-07_20:21:10.00,918.0,-86.91,-88.67,2
2016-07-07_20:21:10.00,920.0,-87.74,-86.61,2
2016-07-07_20:21:10.00,922.0,-82.11,-83.53,2
2016-07-07_20:21:10.00,924.0,-86.81,-87.59,2
2016-07-07_20:21:10.00,926.0,-84.46,-87.28,2
2016-07-07_20:21:10.00,928.0,-88.82,-82.73,3
2016-07-07_20:21:10.00,930.0,-84.57,-85.91,2
2016-07-07_20:21:20.00,878.0,-84.2,-85.63,2
2016-07-07_20:21:20.00,880.0,-89.63,-84.42,3
2016-07-07_20:21:20.00,882.0,-87.76,-87.84,2
2016-07-07_20:21:20.00,884.0,-87.25,-86.48,2
2016-07-07_20:21:20.00,886.0,-90.04,-85.14,3
2016-07-07_20:21:20.00,888.0,-88.84,-84.37,3
2016-07-07_20:21:20.00,890.0,-89.75,-87.4,2
2016-07-07_20:21:20.00,892.0,-82.11,-85.6,1
2016-07-07_20:21:20.00,894.0,-82.81,-86.33,1
2016-07-07_20:21:20.00,896.0,-86.98,-85.67,2
2016-07-07_20:21:20.00,898.0,-87.85,-82.3,3
2016-07-07_20:21:20.00,900.0,-88.22,-84.85,3
2016-07-07_20:21:20.00,902.0,-88.44,-86.0,2
2016-07-07_20:21:20.00,904.0,-87.85,-85.94,2
2016-07-07_20:21:20.00,906.0,-84.95,-85.57,2
2016-07-07_20:21:20.00,908.0,-86.56,-87.34,2
2016-07-07_20:21:20.00,910.0,-88.28,-90.01,2
2016-07-07_20:21:20.00,912.0,-87.5,-88.68,2
2016-07-07_20:21:20.00,914.0,-85.99,-85.92,2
2016-07-07_20:21:20.00,916.0,-81.04,-87.93,1
2016-07-07_20:21:20.00,918.0,-85.38,-91.4,1
2016-07-07_20:21:20.00,920.0,-85.5,-85.44,2
2016-07-07_20:21:20.00,922.0,-85.74,-87.89,2
2016-07-07_20:21:20.00,924.0,-86.19,-86.47,2
2016-07-07_20:21:20.00,926.0,-85.85,-91.34,1
2016-07-07_20:21:20.00,928.0,-86.61,-85.31,2
2016-07-07_20:21:20.00,930.0,-86.55,-90.66,1
2016-07-07_20:21:20.00,932.0,-86.83,-85.81,2
2016-07-07_20:21:30.00,876.0,-89.42,-87.52,2
2016-07-07_20:21:30.00,878.0,-83.64,-82.21,2
2016-07-07_20:21:30.00,880.0,-85.27,-83.57,2
2016-07-07_20:21:30.00,882.0,-83.52,-85.43,2
2016-07-07_20:21:30.00,884.0,-86.21,-80.46,3
2016-07-07_20:21:30.00,886.0,-83.48,-87.87,1
2016-07-07_20:21:30.00,888.0,-89.59,-86.95,2
2016-07-07_20:21:30.00,890.0,-86.34,-86.51,2
2016-07-07_20:21:30.00,892.0,-81.44,-85.08,1
2016-07-07_20:21:30.00,894.0,-84.72,-84.21,2
2016-07-07_20:21:30.00,896.0,-84.62,-85.4,2
2016-07-07_20:21:30.00,898.0,-87.16,-85.88,2
2016-07-07_20:21:30.00,900.0,-82.75,-83.27,2
2016-07-07_20:21:30.00,902.0,-82.74,-86.59,1
