DateTime,depth_m,18kHz_Sv,38kHz_Sv,code
2016-07-25_20:29:30.00,250.0,-87.42,-84.54,2
2016-07-25_20:29:30.00,252.0,-85.22,-85.36,2
2016-07-25_20:29:30.00,254.0,-93.0,-90.04,2
2016-07-25_20:29:30.00,256.0,-87.85,-86.39,2
2016-07-25_20:29:30.00,258.0,-91.13,-82.28,3
2016-07-25_20:29:30.00,260.0,-82.16,-79.54,2
2016-07-25_20:29:30.00,262.0,-88.67,-87.18,2
2016-07-25_20:29:30.00,264.0,-84.4,-86.69,2
2016-07-25_20:29:30.00,266.0,-86.51,-92.76,1
2016-07-25_20:29:30.00,268.0,-90.44,-88.07,2
2016-07-25_20:29:30.00,270.0,-87.04,-89.38,2
2016-07-25_20:29:40.00,206.0,-95.62,-89.19,3
2016-07-25_20:29:40.00,208.0,-83.89,-94.68,1
2016-07-25_20:29:40.00,210.0,-98.16,-88.46,3
2016-07-25_20:29:40.00,212.0,-88.78,-97.12,1
2016-07-25_20:29:40.00,214.0,-96.09,-82.86,3
2016-07-25_20:29:40.00,216.0,-87.64,-88.59,2
2016-07-25_20:29:40.00,218.0,-87.61,-100.29,1
2016-07-25_20:29:40.00,220.0,-83.45,-86.04,2
2016-07-25_20:29:40.00,222.0,-87.76,-87.47,2
2016-07-25_20:29:40.00,224.0,-92.99,-94.55,2
2016-07-25_20:29:40.00,226.0,-90.64,-85.39,3
2016-07-25_20:29:40.00,228.0,-94.98,-87.91,3
2016-07-25_20:29:40.00,230.0,-80.32,-82.46,2
2016-07-25_20:29:40.00,232.0,-88.78,-87.66,2
2016-07-25_20:29:40.00,234.0,-92.96,-84.96,3
2016-07-25_20:29:40.00,236.0,-82.69,-81.83,2
2016-07-25_20:29:40.00,238.0,-87.13,-84.1,3
2016-07-25_20:29:40.00,240.0,-86.43,-84.88,2
2016-07-25_20:29:40.00,242.0,-87.81,-89.09,2
2016-07-25_20:29:40.00,244.0,-89.19,-87.57,2
2016-07-25_20:29:40.00,246.0,-84.0,-84.24,2
2016-07-25_20:29:40.00,248.0,-91.95,-92.05,2
2016-07-25_20:29:40.00,250.0,-86.24,-89.77,1
2016-07-25_20:29:40.00,252.0,-87.85,-85.93,2
2016-07-25_20:29:40.00,254.0,-84.64,-85.19,2
2016-07-25_20:29:40.00,256.0,-88.65,-81.96,3
2016-07-25_20:29:40.00,258.0,-87.24,-90.53,1
2016-07-25_20:29:40.00,260.0,-82.58,-85.87,1
2016-07-25_20:29:40.00,262.0,-85.68,-87.01,2
2016-07-25_20:29:40.00,264.0,-86.76,-86.28,2
2016-07-25_20:29:40.00,266.0,-87.11,-89.19,2
2016-07-25_20:29:40.00,268.0,-82.19,-85.31,1
2016-07-25_20:29:40.00,270.0,-86.24,-92.08,1
2016-07-25_20:29:50.00,216.0,-82.17,-93.08,1
2016-07-25_20:29:50.00,218.0,-92.88,-88.2,3
2016-07-25_20:29:50.00,220.0,-87.81,-87.6,2
2016-07-25_20:29:50.00,222.0,-78.98,-89.6,1
2016-07-25_20:29:50.00,224.0,-87.95,-90.87,2
2016-07-25_20:29:50.00,226.0,-87.47,-88.14,2
2016-07-25_20:29:50.00,228.0,-83.25,-87.75,1
2016-07-25_20:29:50.00,230.0,-89.23,-99.73,1
2016-07-25_20:29:50.00,232.0,-91.28,-92.76,2
2016-07-25_20:29:50.00,234.0,-86.48,-87.03,2
2016-07-25_20:29:50.00,236.0,-85.33,-86.18,2
2016-07-25_20:29:50.00,238.0,-81.13,-84.5,1
2016-07-25_20:29:50.00,240.0,-86.0,-81.1,3
2016-07-25_20:29:50.00,242.0,-88.22,-86.5,2
2016-07-25_20:29:50.00,244.0,-89.38,-87.83,2
2016-07-25_20:29:50.00,246.0,-91.73,-88.61,3
2016-07-25_20:29:50.00,248.0,-90.57,-87.69,2
2016-07-25_20:29:50.00,250.0,-89.68,-88.08,2
2016-07-25_20:29:50.00,252.0,-86.45,-87.34,2
2016-07-25_20:29:50.00,254.0,-84.2,-91.14,1
2016-07-25_20:29:50.00,256.0,-86.33,-86.41,2
2016-07-25_20:30:00.00,216.0,-98.28,-88.64,3
2016-07-25_20:30:00.00,218.0,-90.21,-90.71,2
2016-07-25_20:30:00.00,220.0,-84.44,-94.41,1
2016-07-25_20:30:00.00,222.0,-84.07,-88.63,1
2016-07-25_20:30:00.00,224.0,-82.26,-94.34,1
2016-07-25_20:30:00.00,226.0,-93.63,-90.66,2
2016-07-25_20:30:00.00,228.0,-86.37,-91.49,1
2016-07-25_20:30:00.00,230.0,-90.3,-91.53,2
2016-07-25_20:30:00.00,232.0,-91.83,-92.44,2
2016-07-25_20:30:00.00,234.0,-92.46,-84.77,3
2016-07-25_20:30:00.00,236.0,-85.87,-87.12,2
2016-07-25_20:30:00.00,238.0,-84.94,-84.05,2
2016-07-25_20:30:00.00,240.0,-80.51,-83.59,1
2016-07-25_20:30:00.00,242.0,-90.08,-86.65,3
2016-07-25_20:30:00.00,244.0,-84.62,-91.21,1
2016-07-25_20:30:00.00,246.0,-89.83,-81.76,3
2016-07-25_20:30:00.00,248.0,-92.91,-91.47,2
2016-07-25_20:30:00.00,250.0,-81.79,-81.1,2
2016-07-25_20:30:00.00,252.0,-85.89,-84.52,2
2016-07-25_20:30:00.00,254.0,-91.67,-87.76,3
2016-07-25_20:30:00.00,256.0,-83.21,-86.41,1
2016-07-25_20:30:10.00,216.0,-91.74,-86.53,3
2016-07-25_20:30:10.00,218.0,-93.66,-90.74,2
2016-07-25_20:30:10.00,220.0,-96.04,-93.99,2
2016-07-25_20:30:10.00,222.0,-98.79,-97.35,2
2016-07-25_20:30:10.00,224.0,-93.76,-88.34,3
2016-07-25_20:30:10.00,226.0,-88.38,-91.63,1
2016-07-25_20:30:10.00,228.0,-87.41,-91.38,1
2016-07-25_20:30:10.00,230.0,-91.78,-90.93,2
2016-07-25_20:30:10.00,232.0,-95.71,-90.4,3
2016-07-25_20:30:10.00,234.0,-81.03,-83.12,2
2016-07-25_20:30:10.00,236.0,-85.14,-83.26,2
2016-07-25_20:30:10.00,238.0,-86.48,-82.72,3
2016-07-25_20:30:10.00,240.0,-92.19,-92.0,2
2016-07-25_20:30:10.00,242.0,-86.66,-88.67,2
2016-07-25_20:30:10.00,244.0,-94.14,-90.99,3
2016-07-25_20:30:10.00,246.0,-88.41,-88.7,2
2016-07-25_20:30:10.00,248.0,-87.43,-91.97,1
2016-07-25_20:30:10.00,250.0,-87.39,-100.95,1
2016-07-25_20:30:10.00,252.0,-92.06,-104.85,1
2016-07-25_20:30:10.00,254.0,-87.86,-92.9,1
2016-07-25_20:30:10.00,256.0,-89.1,-89.71,2
2016-07-25_20:30:20.00,216.0,-95.37,-102.08,1
2016-07-25_20:30:20.00,218.0,-84.82,-104.67,1
2016-07-25_20:30:20.00,220.0,-98.75,-108.38,1
2016-07-25_20:30:20.00,222.0,-85.25,-96.68,1
2016-07-25_20:30:20.00,224.0,-95.97,-99.12,1
2016-07-25_20:30:20.00,226.0,-95.91,-88.39,3
2016-07-25_20:30:20.00,228.0,-98.63,-86.27,3
2016-07-25_20:30:20.00,230.0,-91.54,-92.48,2
2016-07-25_20:30:20.00,232.0,-90.15,-92.9,2
2016-07-25_20:30:20.00,234.0,-87.85,-83.84,3
2016-07-25_20:30:20.00,236.0,-86.62,-86.03,2
2016-07-25_20:30:20.00,238.0,-86.91,-83.92,2
2016-07-25_20:30:20.00,240.0,-80.89,-79.72,2
2016-07-25_20:30:20.00,242.0,-91.14,-89.69,2
2016-07-25_20:30:20.00,244.0,-86.37,-85.83,2
2016-07-25_20:30:20.00,246.0,-86.02,-87.45,2
2016-07-25_20:30:20.00,248.0,-94.02,-89.16,3
2016-07-25_20:30:20.00,250.0,-89.54,-86.82,2
2016-07-25_20:30:20.00,252.0,-82.09,-90.22,1
2016-07-25_20:30:20.00,254.0,-89.8,-91.3,2
2016-07-25_20:30:30.00,216.0,-99.51,-95.43,3
2016-07-25_20:30:30.00,218.0,-86.3,-96.94,1
2016-07-25_20:30:30.00,220.0,-88.39,-93.67,1
2016-07-25_20:30:30.00,222.0,-87.85,-93.58,1
2016-07-25_20:30:30.00,224.0,-84.92,-87.73,2
2016-07-25_20:30:30.00,226.0,-93.61,-94.35,2
2016-07-25_20:30:30.00,228.0,-92.1,-90.25,2
2016-07-25_20:30:30.00,230.0,-93.64,-92.98,2
2016-07-25_20:30:30.00,232.0,-91.17,-86.86,3
2016-07-25_20:30:30.00,234.0,-85.37,-85.5,2
2016-07-25_20:30:30.00,236.0,-86.25,-85.11,2
2016-07-25_20:30:30.00,238.0,-88.3,-87.9,2
2016-07-25_20:30:30.00,240.0,-85.87,-90.98,1
2016-07-25_20:30:30.00,242.0,-89.37,-86.74,2
2016-07-25_20:30:30.00,244.0,-90.07,-85.36,3
2016-07-25_20:30:30.00,246.0,-89.73,-87.53,2
2016-07-25_20:30:30.00,248.0,-82.81,-82.43,2
2016-07-25_20:30:30.00,250.0,-87.31,-88.91,2
2016-07-25_20:30:30.00,252.0,-86.81,-81.97,3
2016-07-25_20:30:40.00,216.0,-83.64,-100.02,1
2016-07-25_20:30:40.00,218.0,-83.67,-85.75,2
2016-07-25_20:30:40.00,220.0,-97.41,-88.65,3
2016-07-25_20:30:40.00,222.0,-95.69,-92.6,3
2016-07-25_20:30:40.00,224.0,-97.14,-93.89,3
2016-07-25_20:30:40.00,226.0,-99.39,-95.15,3
2016-07-25_20:30:40.00,228.0,-85.97,-86.8,2
2016-07-25_20:30:40.00,230.0,-89.32,-87.32,2
2016-07-25_20:30:40.00,232.0,-89.37,-89.96,2
2016-07-25_20:30:40.00,234.0,-86.17,-86.84,2
2016-07-25_20:30:40.00,236.0,-86.71,-85.87,2
2016-07-25_20:30:40.00,238.0,-84.09,-79.4,3
2016-07-25_20:30:40.00,240.0,-86.6,-89.43,2
2016-07-25_20:30:40.00,242.0,-93.46,-88.23,3
2016-07-25_20:30:40.00,244.0,-88.94,-92.44,1
2016-07-25_20:30:40.00,246.0,-84.94,-85.43,2
2016-07-25_20:30:40.00,248.0,-92.92,-90.22,2
2016-07-25_20:30:40.00,250.0,-93.86,-95.29,2
2016-07-25_20:30:50.00,214.0,-88.08,-91.25,1
2016-07-25_20:30:50.00,216.0,-85.32,-99.8,1
2016-07-25_20:30:50.00,218.0,-86.32,-93.79,1
2016-07-25_20:30:50.00,220.0,-99.46,-100.78,2
2016-07-25_20:30:50.00,222.0,-100.53,-97.89,2
2016-07-25_20:30:50.00,224.0,-93.31,-112.03,1
2016-07-25_20:30:50.00,226.0,-96.97,-95.14,2
2016-07-25_20:30:50.00,228.0,-97.93,-96.55,2
2016-07-25_20:30:50.00,230.0,-81.91,-83.94,2
2016-07-25_20:30:50.00,232.0,-103.16,-92.69,3
2016-07-25_20:30:50.00,234.0,-93.06,-89.36,3
2016-07-25_20:30:50.00,236.0,-89.06,-84.84,3
2016-07-25_20:30:50.00,238.0,-85.81,-76.88,3
2016-07-25_20:30:50.00,240.0,-87.33,-84.04,3
2016-07-25_20:30:50.00,242.0,-83.98,-85.1,2
2016-07-25_20:30:50.00,244.0,-91.14,-88.81,2
2016-07-25_20:30:50.00,246.0,-87.99,-87.72,2
2016-07-25_20:30:50.00,248.0,-89.33,-98.41,1
2016-07-25_20:30:50.00,250.0,-94.81,-100.75,1
2016-07-25_20:31:00.00,214.0,-85.72,-83.14,2
2016-07-25_20:31:00.00,216.0,-95.76,-91.52,3
2016-07-25_20:31:00.00,218.0,-86.04,-99.4,1
2016-07-25_20:31:00.00,220.0,-86.45,-96.36,1
2016-07-25_20:31:00.00,222.0,-89.34,-97.87,1
2016-07-25_20:31:00.00,224.0,-82.44,-92.84,1
2016-07-25_20:31:00.00,226.0,-87.49,-85.83,2
2016-07-25_20:31:00.00,228.0,-99.05,-106.83,1
2016-07-25_20:31:00.00,230.0,-99.89,-106.07,1
2016-07-25_20:31:00.00,232.0,-95.92,-86.57,3
2016-07-25_20:31:00.00,234.0,-91.77,-84.46,3
2016-07-25_20:31:00.00,236.0,-88.33,-83.09,3
2016-07-25_20:31:00.00,238.0,-90.96,-84.09,3
2016-07-25_20:31:00.00,240.0,-91.85,-81.11,3
2016-07-25_20:31:00.00,242.0,-89.55,-82.18,3
2016-07-25_20:31:00.00,244.0,-92.4,-86.93,3
2016-07-25_20:31:00.00,246.0,-87.33,-88.22,2
2016-07-25_20:31:00.00,248.0,-89.24,-86.86,2
2016-07-25_20:31:10.00,214.0,-96.7,-97.27,2
2016-07-25_20:31:10.00,216.0,-92.3,-92.98,2
2016-07-25_20:31:10.00,218.0,-94.85,-97.16,2
2016-07-25_20:31:10.00,220.0,-99.07,-93.14,3
2016-07-25_20:31:10.00,222.0,-94.39,-94.57,2
2016-07-25_20:31:10.00,224.0,-98.26,-98.46,2
2016-07-25_20:31:10.00,226.0,-87.28,-95.9,1
2016-07-25_20:31:10.00,228.0,-92.9,-95.79,2
2016-07-25_20:31:10.00,230.0,-90.04,-91.27,2
2016-07-25_20:31:10.00,232.0,-79.9,-92.96,1
2016-07-25_20:31:10.00,234.0,-87.91,-86.08,2
2016-07-25_20:31:10.00,236.0,-83.45,-86.88,1
2016-07-25_20:31:10.00,238.0,-89.9,-92.36,2
2016-07-25_20:31:10.00,240.0,-94.66,-90.41,3
2016-07-25_20:31:10.00,242.0,-90.05,-84.39,3
2016-07-25_20:31:10.00,244.0,-84.2,-84.34,2
2016-07-25_20:31:10.00,246.0,-83.77,-84.78,2
2016-07-25_20:31:10.00,248.0,-84.4,-88.55,1
2016-07-25_20:31:20.00,208.0,-99.98,-89.01,3
2016-07-25_20:31:20.00,210.0,-87.98,-88.6,2
2016-07-25_20:31:20.00,212.0,-84.14,-87.79,1
2016-07-25_20:31:20.00,214.0,-94.42,-96.06,2
2016-07-25_20:31:20.00,216.0,-102.49,-93.71,3
2016-07-25_20:31:20.00,218.0,-87.64,-88.99,2
2016-07-25_20:31:20.00,220.0,-91.87,-96.17,1
2016-07-25_20:31:20.00,222.0,-100.22,-101.14,2
2016-07-25_20:31:20.00,224.0,-106.4,-93.85,3
2016-07-25_20:31:20.00,226.0,-103.46,-94.89,3
2016-07-25_20:31:20.00,228.0,-96.48,-109.61,1
2016-07-25_20:31:20.00,230.0,-88.65,-91.69,1
2016-07-25_20:31:20.00,232.0,-101.34,-98.03,3
2016-07-25_20:31:20.00,234.0,-98.87,-94.33,3
2016-07-25_20:31:20.00,236.0,-84.87,-86.68,2
2016-07-25_20:31:20.00,238.0,-87.08,-93.24,1
2016-07-25_20:31:20.00,240.0,-96.71,-97.11,2
2016-07-25_20:31:20.00,242.0,-92.23,-87.14,3
2016-07-25_20:31:30.00,208.0,-85.3,-86.12,2
2016-07-25_20:31:30.00,210.0,-90.68,-87.65,3
2016-07-25_20:31:30.00,212.0,-88.3,-87.76,2
2016-07-25_20:31:30.00,214.0,-81.66,-87.94,1
2016-07-25_20:31:30.00,216.0,-84.51,-90.06,1
2016-07-25_20:31:30.00,218.0,-86.77,-91.82,1
2016-07-25_20:31:30.00,220.0,-98.68,-95.37,3
2016-07-25_20:31:30.00,222.0,-91.55,-89.8,2
2016-07-25_20:31:30.00,224.0,-98.59,-85.83,3
2016-07-25_20:31:30.00,226.0,-104.27,-106.57,2
2016-07-25_20:31:30.00,228.0,-97.2,-92.82,3
2016-07-25_20:31:30.00,230.0,-96.06,-87.59,3
2016-07-25_20:31:30.00,232.0,-98.64,-90.56,3
2016-07-25_20:31:30.00,234.0,-95.0,-87.71,3
2016-07-25_20:31:30.00,236.0,-96.15,-92.29,3
2016-07-25_20:31:30.00,238.0,-92.47,-88.95,3
2016-07-25_20:31:30.00,240.0,-87.74,-91.24,1
2016-07-25_20:31:30.00,242.0,-93.68,-86.39,3
2016-07-25_20:31:40.00,208.0,-91.76,-95.95,1
2016-07-25_20:31:40.00,210.0,-88.34,-95.13,1
2016-07-25_20:31:40.00,212.0,-79.22,-88.1,1
2016-07-25_20:31:40.00,214.0,-92.95,-85.3,3
2016-07-25_20:31:40.00,216.0,-96.86,-94.51,2
2016-07-25_20:31:40.00,218.0,-88.3,-92.3,1
2016-07-25_20:31:40.00,220.0,-85.37,-86.42,2
2016-07-25_20:31:40.00,222.0,-100.93,-108.57,1
2016-07-25_20:31:40.00,224.0,-94.11,-97.19,1
2016-07-25_20:31:40.00,226.0,-89.54,-103.12,1
2016-07-25_20:31:40.00,228.0,-102.8,-95.95,3
2016-07-25_20:31:40.00,230.0,-97.87,-105.97,1
2016-07-25_20:31:40.00,232.0,-96.73,-89.45,3
2016-07-25_20:31:40.00,234.0,-95.84,-99.64,1
2016-07-25_20:31:40.00,236.0,-93.25,-91.67,2
2016-07-25_20:31:40.00,238.0,-86.58,-88.63,2
2016-07-25_20:31:40.00,240.0,-94.9,-93.41,2
2016-07-25_20:31:40.00,242.0,-89.99,-85.04,3
2016-07-25_20:31:50.00,206.0,-89.06,-100.05,1
2016-07-25_20:31:50.00,208.0,-92.59,-90.94,2
2016-07-25_20:31:50.00,210.0,-94.03,-88.04,3
2016-07-25_20:31:50.00,212.0,-84.07,-84.48,2
2016-07-25_20:31:50.00,214.0,-93.54,-87.36,3
2016-07-25_20:31:50.00,216.0,-88.98,-88.01,2
2016-07-25_20:31:50.00,218.0,-84.43,-90.74,1
2016-07-25_20:31:50.00,220.0,-83.27,-85.59,2
2016-07-25_20:31:50.00,222.0,-88.89,-95.58,1
2016-07-25_20:31:50.00,224.0,-96.12,-93.7,2
2016-07-25_20:31:50.00,226.0,-82.44,-93.93,1
2016-07-25_20:31:50.00,228.0,-85.89,-93.29,1
2016-07-25_20:31:50.00,230.0,-81.21,-86.85,1
2016-07-25_20:31:50.00,232.0,-83.67,-90.51,1
2016-07-25_20:31:50.00,234.0,-91.11,-92.25,2
2016-07-25_20:31:50.00,236.0,-88.85,-92.51,1
2016-07-25_20:31:50.00,238.0,-89.93,-91.78,2
2016-07-25_20:31:50.00,240.0,-86.26,-86.59,2
2016-07-25_20:32:00.00,204.0,-81.81,-87.65,1
2016-07-25_20:32:00.00,206.0,-82.91,-90.6,1
2016-07-25_20:32:00.00,208.0,-98.27,-94.05,3
2016-07-25_20:32:00.00,210.0,-86.48,-95.24,1
2016-07-25_20:32:00.00,212.0,-101.91,-109.73,1
2016-07-25_20:32:00.00,214.0,-82.39,-92.4,1
2016-07-25_20:32:00.00,216.0,-88.32,-88.18,2
2016-07-25_20:32:00.00,218.0,-97.0,-97.22,2
2016-07-25_20:32:00.00,220.0,-99.52,-97.71,2
2016-07-25_20:32:00.00,222.0,-98.7,-102.69,1
2016-07-25_20:32:00.00,224.0,-95.45,-93.74,2
2016-07-25_20:32:00.00,226.0,-82.47,-101.35,1
2016-07-25_20:32:00.00,228.0,-98.04,-98.72,2
2016-07-25_20:32:00.00,230.0,-97.09,-101.48,1
2016-07-25_20:32:00.00,232.0,-88.97,-91.86,2
2016-07-25_20:32:00.00,234.0,-100.99,-100.26,2
2016-07-25_20:32:00.00,236.0,-90.19,-87.0,3
2016-07-25_20:32:10.00,202.0,-91.64,-85.76,3
2016-07-25_20:32:10.00,204.0,-83.28,-84.04,2
2016-07-25_20:32:10.00,206.0,-85.54,-87.23,2
2016-07-25_20:32:10.00,208.0,-92.25,-102.94,1
2016-07-25_20:32:10.00,210.0,-82.33,-87.57,1
2016-07-25_20:32:10.00,212.0,-88.02,-96.67,1
2016-07-25_20:32:10.00,214.0,-91.99,-87.36,3
2016-07-25_20:32:10.00,216.0,-96.09,-91.83,3
2016-07-25_20:32:10.00,218.0,-93.74,-89.13,3
2016-07-25_20:32:10.00,220.0,-87.1,-89.24,2
2016-07-25_20:32:10.00,222.0,-82.13,-84.93,2
2016-07-25_20:32:10.00,224.0,-102.04,-91.31,3
2016-07-25_20:32:10.00,226.0,-89.82,-94.09,1
2016-07-25_20:32:10.00,228.0,-83.02,-89.59,1
2016-07-25_20:32:10.00,230.0,-95.42,-97.06,2
2016-07-25_20:32:10.00,232.0,-102.47,-107.74,1
2016-07-25_20:32:10.00,234.0,-98.87,-96.65,2
2016-07-25_20:32:20.00,198.0,-87.52,-88.93,2
2016-07-25_20:32:20.00,200.0,-88.08,-79.48,3
2016-07-25_20:32:20.00,202.0,-94.93,-84.51,3
2016-07-25_20:32:20.00,204.0,-87.39,-92.82,1
2016-07-25_20:32:20.00,206.0,-93.51,-85.99,3
2016-07-25_20:32:20.00,208.0,-94.14,-86.18,3
2016-07-25_20:32:20.00,210.0,-88.38,-82.71,3
2016-07-25_20:32:20.00,212.0,-81.56,-88.64,1
2016-07-25_20:32:20.00,214.0,-93.04,-96.97,1
2016-07-25_20:32:20.00,216.0,-94.17,-86.93,3
2016-07-25_20:32:20.00,218.0,-83.39,-86.52,1
2016-07-25_20:32:20.00,220.0,-98.16,-95.45,2
2016-07-25_20:32:20.00,222.0,-100.93,-104.39,1
2016-07-25_20:32:20.00,224.0,-96.46,-92.4,3
2016-07-25_20:32:20.00,226.0,-92.52,-88.04,3
2016-07-25_20:32:20.00,228.0,-98.98,-104.58,1
2016-07-25_20:32:20.00,230.0,-92.2,-91.1,2
2016-07-25_20:32:30.00,198.0,-92.13,-93.5,2
2016-07-25_20:32:30.00,200.0,-80.31,-86.73,1
2016-07-25_20:32:30.00,202.0,-81.75,-81.19,2
2016-07-25_20:32:30.00,204.0,-84.1,-88.53,1
2016-07-25_20:32:30.00,206.0,-89.11,-93.74,1
2016-07-25_20:32:30.00,208.0,-89.57,-89.46,2
2016-07-25_20:32:30.00,210.0,-84.31,-83.36,2
2016-07-25_20:32:30.00,212.0,-94.01,-91.45,2
2016-07-25_20:32:30.00,214.0,-82.94,-91.72,1
2016-07-25_20:32:30.00,216.0,-95.61,-103.64,1
2016-07-25_20:32:30.00,218.0,-85.75,-86.78,2
2016-07-25_20:32:30.00,220.0,-89.46,-85.28,3
2016-07-25_20:32:30.00,222.0,-97.14,-91.6,3
2016-07-25_20:32:30.00,224.0,-92.71,-88.39,3
