DateTime,depth_m,18kHz_Sv,38kHz_Sv,code
2016-07-25_21:36:00.00,460.0,-68.32,-76.77,1
2016-07-25_21:36:00.00,462.0,-69.8,-75.93,1
2016-07-25_21:36:00.00,464.0,-72.95,-71.87,2
2016-07-25_21:36:00.00,466.0,-73.02,-73.35,2
2016-07-25_21:36:00.00,468.0,-73.74,-73.93,2
2016-07-25_21:36:10.00,426.0,-75.81,-78.76,2
2016-07-25_21:36:10.00,428.0,-77.12,-80.38,1
2016-07-25_21:36:10.00,430.0,-76.86,-82.45,1
2016-07-25_21:36:10.00,432.0,-77.06,-78.02,2
2016-07-25_21:36:10.00,434.0,-73.42,-78.65,1
2016-07-25_21:36:10.00,436.0,-68.68,-79.06,1
2016-07-25_21:36:10.00,438.0,-69.15,-77.53,1
2016-07-25_21:36:10.00,440.0,-68.78,-75.88,1
2016-07-25_21:36:10.00,442.0,-71.2,-81.43,1
2016-07-25_21:36:10.00,444.0,-71.88,-84.73,1
2016-07-25_21:36:10.00,446.0,-65.78,-80.56,1
2016-07-25_21:36:10.00,448.0,-69.73,-77.14,1
2016-07-25_21:36:10.00,450.0,-69.25,-74.54,1
2016-07-25_21:36:10.00,452.0,-69.03,-77.76,1
2016-07-25_21:36:10.00,454.0,-68.08,-75.94,1
2016-07-25_21:36:10.00,456.0,-71.09,-73.54,2
2016-07-25_21:36:20.00,410.0,-71.11,-72.43,2
2016-07-25_21:36:20.00,412.0,-74.11,-81.62,1
2016-07-25_21:36:20.00,414.0,-88.27,-79.79,3
2016-07-25_21:36:20.00,416.0,-75.61,-77.84,2
2016-07-25_21:36:20.00,418.0,-76.08,-82.7,1
2016-07-25_21:36:20.00,420.0,-70.64,-76.02,1
2016-07-25_21:36:20.00,422.0,-76.22,-82.26,1
2016-07-25_21:36:20.00,424.0,-75.92,-76.81,2
2016-07-25_21:36:20.00,426.0,-73.74,-75.08,2
2016-07-25_21:36:20.00,428.0,-77.74,-77.3,2
2016-07-25_21:36:20.00,430.0,-74.26,-76.89,2
2016-07-25_21:36:20.00,432.0,-74.97,-79.38,1
2016-07-25_21:36:20.00,434.0,-68.89,-75.46,1
2016-07-25_21:36:20.00,436.0,-67.94,-77.33,1
2016-07-25_21:36:20.00,438.0,-73.15,-76.2,1
2016-07-25_21:36:20.00,440.0,-70.44,-80.17,1
2016-07-25_21:36:30.00,382.0,-67.82,-69.08,2
2016-07-25_21:36:30.00,384.0,-62.77,-68.78,1
2016-07-25_21:36:30.00,386.0,-66.2,-72.13,1
2016-07-25_21:36:30.00,388.0,-66.34,-72.8,1
2016-07-25_21:36:30.00,390.0,-66.65,-73.12,1
2016-07-25_21:36:30.00,392.0,-68.71,-72.05,1
2016-07-25_21:36:30.00,394.0,-62.99,-76.64,1
2016-07-25_21:36:30.00,396.0,-72.96,-75.96,1
2016-07-25_21:36:30.00,398.0,-68.41,-72.79,1
2016-07-25_21:36:30.00,400.0,-68.71,-72.95,1
2016-07-25_21:36:30.00,402.0,-69.95,-75.94,1
2016-07-25_21:36:30.00,404.0,-70.56,-74.66,1
2016-07-25_21:36:30.00,406.0,-72.41,-71.32,2
2016-07-25_21:36:30.00,408.0,-77.13,-71.75,3
2016-07-25_21:36:30.00,410.0,-71.43,-70.65,2
2016-07-25_21:36:30.00,412.0,-75.36,-79.11,1
2016-07-25_21:36:40.00,378.0,-68.79,-70.52,2
2016-07-25_21:36:40.00,380.0,-65.45,-70.8,1
2016-07-25_21:36:40.00,382.0,-66.41,-72.87,1
2016-07-25_21:36:40.00,384.0,-66.7,-73.43,1
2016-07-25_21:36:40.00,386.0,-70.97,-74.09,1
2016-07-25_21:36:40.00,388.0,-68.72,-71.5,2
2016-07-25_21:36:40.00,390.0,-65.05,-75.03,1
2016-07-25_21:36:40.00,392.0,-67.29,-73.43,1
2016-07-25_21:36:40.00,394.0,-73.55,-75.09,2
2016-07-25_21:36:40.00,396.0,-70.48,-73.26,2
2016-07-25_21:36:40.00,398.0,-70.66,-77.62,1
2016-07-25_21:36:40.00,400.0,-70.0,-76.15,1
2016-07-25_21:36:40.00,402.0,-69.93,-74.92,1
2016-07-25_21:36:40.00,404.0,-71.33,-74.06,2
2016-07-25_21:36:40.00,406.0,-75.05,-73.58,2
2016-07-25_21:36:50.00,240.0,-98.13,-95.49,2
2016-07-25_21:36:50.00,242.0,-95.63,-96.97,2
2016-07-25_21:36:50.00,244.0,-83.57,-92.26,1
2016-07-25_21:36:50.00,246.0,-82.23,-90.08,1
2016-07-25_21:36:50.00,248.0,-89.22,-100.02,1
2016-07-25_21:36:50.00,250.0,-84.35,-89.91,1
2016-07-25_21:36:50.00,252.0,-82.74,-95.59,1
2016-07-25_21:36:50.00,254.0,-81.66,-92.01,1
2016-07-25_21:36:50.00,256.0,-89.84,-95.68,1
2016-07-25_21:36:50.00,258.0,-90.53,-101.93,1
2016-07-25_21:36:50.00,260.0,-96.76,-85.39,3
2016-07-25_21:36:50.00,262.0,-101.77,-107.15,1
2016-07-25_21:36:50.00,264.0,-84.44,-91.16,1
2016-07-25_21:36:50.00,266.0,-87.04,-94.38,1
2016-07-25_21:37:00.00,240.0,-87.9,-94.87,1
2016-07-25_21:37:00.00,242.0,-84.41,-93.1,1
2016-07-25_21:37:00.00,244.0,-77.71,-88.78,1
2016-07-25_21:37:00.00,246.0,-82.02,-93.43,1
2016-07-25_21:37:00.00,248.0,-85.69,-100.48,1
2016-07-25_21:37:00.00,250.0,-86.86,-90.87,1
2016-07-25_21:37:00.00,252.0,-90.84,-93.44,2
2016-07-25_21:37:00.00,254.0,-92.5,-96.05,1
2016-07-25_21:37:00.00,256.0,-83.54,-87.17,1
2016-07-25_21:37:00.00,258.0,-83.27,-90.1,1
2016-07-25_21:37:00.00,260.0,-83.95,-94.02,1
2016-07-25_21:37:00.00,262.0,-94.32,-99.07,1
2016-07-25_21:37:00.00,264.0,-87.75,-90.63,2
2016-07-25_21:37:00.00,266.0,-84.39,-87.88,1
2016-07-25_21:37:10.00,230.0,-90.79,-97.55,1
2016-07-25_21:37:10.00,232.0,-92.15,-98.61,1
2016-07-25_21:37:10.00,234.0,-86.01,-102.25,1
2016-07-25_21:37:10.00,236.0,-96.92,-91.64,3
2016-07-25_21:37:10.00,238.0,-94.21,-86.44,3
2016-07-25_21:37:10.00,240.0,-89.48,-97.61,1
2016-07-25_21:37:10.00,242.0,-90.11,-92.19,2
2016-07-25_21:37:10.00,244.0,-87.3,-96.84,1
2016-07-25_21:37:10.00,246.0,-82.73,-87.56,1
2016-07-25_21:37:10.00,248.0,-89.98,-98.42,1
2016-07-25_21:37:10.00,250.0,-89.55,-94.46,1
2016-07-25_21:37:10.00,252.0,-85.07,-89.0,1
2016-07-25_21:37:10.00,254.0,-84.27,-87.5,1
2016-07-25_21:37:10.00,256.0,-91.69,-92.15,2
2016-07-25_21:37:20.00,214.0,-87.07,-93.95,1
2016-07-25_21:37:20.00,216.0,-92.89,-97.45,1
2016-07-25_21:37:20.00,218.0,-95.55,-97.0,2
2016-07-25_21:37:20.00,220.0,-92.35,-89.32,3
2016-07-25_21:37:20.00,222.0,-92.1,-96.57,1
2016-07-25_21:37:20.00,224.0,-91.8,-91.3,2
2016-07-25_21:37:20.00,226.0,-89.8,-88.38,2
2016-07-25_21:37:20.00,228.0,-92.67,-90.32,2
2016-07-25_21:37:20.00,230.0,-85.29,-96.41,1
2016-07-25_21:37:20.00,232.0,-87.09,-89.42,2
2016-07-25_21:37:20.00,234.0,-89.71,-100.46,1
2016-07-25_21:37:20.00,236.0,-86.36,-95.03,1
2016-07-25_21:37:30.00,206.0,-103.7,-107.8,1
2016-07-25_21:37:30.00,208.0,-97.51,-104.59,1
2016-07-25_21:37:30.00,210.0,-91.57,-99.22,1
2016-07-25_21:37:30.00,212.0,-86.37,-92.42,1
2016-07-25_21:37:30.00,214.0,-96.75,-95.0,2
2016-07-25_21:37:30.00,216.0,-93.19,-99.49,1
2016-07-25_21:37:30.00,218.0,-89.51,-87.53,2
2016-07-25_21:37:30.00,220.0,-98.79,-102.51,1
2016-07-25_21:37:30.00,222.0,-93.5,-101.28,1
2016-07-25_21:37:30.00,224.0,-98.89,-104.73,1
2016-07-25_21:37:30.00,226.0,-92.86,-96.72,1
2016-07-25_21:37:40.00,204.0,-92.52,-100.21,1
2016-07-25_21:37:40.00,206.0,-90.91,-103.03,1
2016-07-25_21:37:40.00,208.0,-85.46,-89.38,1
2016-07-25_21:37:40.00,210.0,-85.11,-93.83,1
2016-07-25_21:37:40.00,212.0,-82.12,-86.99,1
2016-07-25_21:37:40.00,214.0,-86.18,-100.32,1
2016-07-25_21:37:40.00,216.0,-88.64,-103.21,1
2016-07-25_21:37:40.00,218.0,-87.1,-88.67,2
2016-07-25_21:37:40.00,220.0,-87.27,-99.59,1
2016-07-25_21:37:40.00,222.0,-87.67,-101.0,1
2016-07-25_21:37:50.00,202.0,-94.99,-104.79,1
2016-07-25_21:37:50.00,204.0,-96.7,-100.96,1
2016-07-25_21:37:50.00,206.0,-97.85,-87.1,3
2016-07-25_21:37:50.00,208.0,-91.43,-98.55,1
2016-07-25_21:37:50.00,210.0,-97.71,-106.76,1
2016-07-25_21:37:50.00,212.0,-94.02,-95.96,2
2016-07-25_21:37:50.00,214.0,-98.82,-91.18,3
2016-07-25_21:37:50.00,216.0,-94.18,-96.5,2
2016-07-25_21:37:50.00,218.0,-94.1,-87.86,3
2016-07-25_21:37:50.00,220.0,-97.51,-102.25,1
2016-07-25_21:37:50.00,222.0,-96.46,-92.94,3
2016-07-25_21:37:50.00,224.0,-97.63,-95.19,2
2016-07-25_21:38:00.00,198.0,-89.99,-95.16,1
2016-07-25_21:38:00.00,200.0,-86.68,-91.24,1
2016-07-25_21:38:00.00,202.0,-90.12,-96.41,1
2016-07-25_21:38:00.00,204.0,-91.39,-94.12,2
2016-07-25_21:38:00.00,206.0,-90.71,-97.66,1
2016-07-25_21:38:00.00,208.0,-89.62,-90.89,2
2016-07-25_21:38:00.00,210.0,-98.0,-104.99,1
2016-07-25_21:38:00.00,212.0,-92.43,-96.28,1
2016-07-25_21:38:00.00,214.0,-98.57,-95.6,2
2016-07-25_21:38:00.00,216.0,-96.1,-98.59,2
2016-07-25_21:38:00.00,218.0,-88.26,-90.91,2
2016-07-25_21:38:00.00,220.0,-84.32,-90.94,1
2016-07-25_21:38:00.00,222.0,-95.08,-99.98,1
2016-07-25_21:38:10.00,198.0,-96.11,-90.93,3
2016-07-25_21:38:10.00,200.0,-86.58,-97.88,1
2016-07-25_21:38:10.00,202.0,-95.94,-87.36,3
2016-07-25_21:38:10.00,204.0,-95.09,-91.57,3
2016-07-25_21:38:10.00,206.0,-98.05,-101.91,1
2016-07-25_21:38:10.00,208.0,-101.17,-102.14,2
2016-07-25_21:38:10.00,210.0,-97.54,-95.13,2
2016-07-25_21:38:10.00,212.0,-99.6,-106.44,1
2016-07-25_21:38:10.00,214.0,-87.04,-86.83,2
2016-07-25_21:38:10.00,216.0,-98.84,-94.04,3
2016-07-25_21:38:10.00,218.0,-95.2,-88.41,3
2016-07-25_21:38:10.00,220.0,-100.02,-92.96,3
2016-07-25_21:38:10.00,222.0,-88.57,-85.79,2
2016-07-25_21:38:20.00,198.0,-98.92,-102.44,1
2016-07-25_21:38:20.00,200.0,-92.9,-102.37,1
2016-07-25_21:38:20.00,202.0,-84.65,-86.84,2
2016-07-25_21:38:20.00,204.0,-93.72,-99.21,1
2016-07-25_21:38:20.00,206.0,-97.98,-103.11,1
2016-07-25_21:38:20.00,208.0,-100.17,-104.32,1
2016-07-25_21:38:20.00,210.0,-85.51,-91.58,1
2016-07-25_21:38:20.00,212.0,-87.81,-92.91,1
2016-07-25_21:38:20.00,214.0,-101.83,-109.09,1
2016-07-25_21:38:20.00,216.0,-100.49,-103.01,2
2016-07-25_21:38:20.00,218.0,-93.42,-92.19,2
2016-07-25_21:38:20.00,220.0,-88.91,-92.25,1
2016-07-25_21:38:20.00,222.0,-85.75,-91.22,1
2016-07-25_21:38:30.00,200.0,-94.03,-99.56,1
2016-07-25_21:38:30.00,202.0,-86.91,-98.06,1
2016-07-25_21:38:30.00,204.0,-92.15,-100.77,1
2016-07-25_21:38:30.00,206.0,-93.16,-96.9,1
2016-07-25_21:38:30.00,208.0,-92.73,-95.31,2
2016-07-25_21:38:30.00,210.0,-100.54,-102.63,2
2016-07-25_21:38:30.00,212.0,-102.17,-102.82,2
2016-07-25_21:38:30.00,214.0,-99.92,-106.55,1
2016-07-25_21:38:30.00,216.0,-96.13,-97.19,2
2016-07-25_21:38:30.00,218.0,-99.83,-94.69,3
2016-07-25_21:38:30.00,220.0,-102.24,-102.08,2
2016-07-25_21:38:30.00,222.0,-96.18,-82.52,3
2016-07-25_21:38:30.00,224.0,-99.18,-95.46,3
2016-07-25_21:38:30.00,226.0,-92.33,-88.23,3
2016-07-25_21:38:30.00,228.0,-98.1,-87.61,3
2016-07-25_21:38:30.00,230.0,-100.48,-98.83,2
2016-07-25_21:38:30.00,232.0,-101.02,-101.28,2
2016-07-25_21:38:40.00,200.0,-96.89,-99.53,2
2016-07-25_21:38:40.00,202.0,-81.82,-92.24,1
2016-07-25_21:38:40.00,204.0,-83.36,-100.32,1
2016-07-25_21:38:40.00,206.0,-83.82,-91.35,1
2016-07-25_21:38:40.00,208.0,-96.05,-99.42,1
2016-07-25_21:38:40.00,210.0,-88.17,-89.16,2
2016-07-25_21:38:40.00,212.0,-87.05,-86.34,2
2016-07-25_21:38:40.00,214.0,-96.07,-93.02,3
2016-07-25_21:38:40.00,216.0,-100.48,-100.53,2
2016-07-25_21:38:40.00,218.0,-90.66,-94.66,1
2016-07-25_21:38:40.00,220.0,-93.22,-89.19,3
2016-07-25_21:38:40.00,222.0,-90.84,-92.45,2
2016-07-25_21:38:40.00,224.0,-96.31,-89.63,3
2016-07-25_21:38:40.00,226.0,-84.38,-88.5,1
2016-07-25_21:38:40.00,228.0,-93.98,-93.81,2
2016-07-25_21:38:40.00,230.0,-97.34,-97.34,2
2016-07-25_21:38:40.00,232.0,-97.18,-92.38,3
2016-07-25_21:38:50.00,200.0,-81.27,-92.69,1
2016-07-25_21:38:50.00,202.0,-92.44,-94.46,2
2016-07-25_21:38:50.00,204.0,-91.52,-84.1,3
2016-07-25_21:38:50.00,206.0,-85.37,-93.44,1
2016-07-25_21:38:50.00,208.0,-86.39,-95.42,1
2016-07-25_21:38:50.00,210.0,-89.99,-94.44,1
2016-07-25_21:38:50.00,212.0,-95.09,-90.17,3
2016-07-25_21:38:50.00,214.0,-90.89,-95.19,1
2016-07-25_21:38:50.00,216.0,-99.84,-106.29,1
2016-07-25_21:38:50.00,218.0,-97.0,-90.22,3
2016-07-25_21:38:50.00,220.0,-97.31,-103.86,1
2016-07-25_21:38:50.00,222.0,-95.81,-97.57,2
2016-07-25_21:38:50.00,224.0,-90.66,-93.39,2
2016-07-25_21:38:50.00,226.0,-93.28,-89.52,3
2016-07-25_21:38:50.00,228.0,-91.8,-89.41,2
2016-07-25_21:38:50.00,230.0,-97.02,-94.61,2
2016-07-25_21:38:50.00,232.0,-86.65,-87.64,2
2016-07-25_21:39:00.00,198.0,-96.22,-105.62,1
2016-07-25_21:39:00.00,200.0,-95.41,-99.05,1
2016-07-25_21:39:00.00,202.0,-94.56,-95.6,2
2016-07-25_21:39:00.00,204.0,-84.23,-88.24,1
2016-07-25_21:39:00.00,206.0,-81.0,-86.26,1
2016-07-25_21:39:00.00,208.0,-89.75,-102.01,1
2016-07-25_21:39:00.00,210.0,-95.03,-92.58,2
2016-07-25_21:39:00.00,212.0,-94.24,-88.6,3
2016-07-25_21:39:00.00,214.0,-97.69,-91.01,3
2016-07-25_21:39:00.00,216.0,-100.06,-105.85,1
2016-07-25_21:39:00.00,218.0,-101.59,-98.27,3
2016-07-25_21:39:00.00,220.0,-94.79,-93.41,2
2016-07-25_21:39:00.00,222.0,-100.36,-97.56,2
2016-07-25_21:39:00.00,224.0,-96.26,-88.64,3
2016-07-25_21:39:00.00,226.0,-96.19,-96.19,2
2016-07-25_21:39:00.00,228.0,-94.96,-95.49,2
2016-07-25_21:39:00.00,230.0,-89.18,-85.49,3
2016-07-25_21:39:10.00,196.0,-86.33,-87.62,2
2016-07-25_21:39:10.00,198.0,-97.36,-92.77,3
2016-07-25_21:39:10.00,200.0,-87.18,-87.3,2
2016-07-25_21:39:10.00,202.0,-90.96,-90.59,2
2016-07-25_21:39:10.00,204.0,-87.03,-98.83,1
2016-07-25_21:39:10.00,206.0,-80.86,-92.41,1
2016-07-25_21:39:10.00,208.0,-93.25,-99.58,1
2016-07-25_21:39:10.00,210.0,-91.63,-96.28,1
2016-07-25_21:39:10.00,212.0,-93.62,-95.08,2
2016-07-25_21:39:10.00,214.0,-102.69,-111.82,1
2016-07-25_21:39:10.00,216.0,-92.91,-91.17,2
2016-07-25_21:39:10.00,218.0,-98.33,-99.18,2
2016-07-25_21:39:10.00,220.0,-95.33,-94.69,2
2016-07-25_21:39:10.00,222.0,-94.69,-97.51,2
2016-07-25_21:39:10.00,224.0,-101.31,-96.44,3
2016-07-25_21:39:10.00,226.0,-91.41,-88.17,3
2016-07-25_21:39:10.00,228.0,-98.72,-104.25,1
2016-07-25_21:39:10.00,230.0,-94.97,-95.99,2
2016-07-25_21:39:20.00,192.0,-95.53,-86.48,3
2016-07-25_21:39:20.00,194.0,-85.8,-86.99,2
2016-07-25_21:39:20.00,196.0,-93.99,-85.03,3
2016-07-25_21:39:20.00,198.0,-90.32,-95.7,1
2016-07-25_21:39:20.00,200.0,-92.71,-100.18,1
2016-07-25_21:39:20.00,202.0,-93.71,-98.65,1
2016-07-25_21:39:20.00,204.0,-98.54,-101.26,2
2016-07-25_21:39:20.00,206.0,-93.31,-89.81,3
2016-07-25_21:39:20.00,208.0,-85.32,-94.74,1
2016-07-25_21:39:20.00,210.0,-93.65,-93.55,2
2016-07-25_21:39:20.00,212.0,-102.03,-98.92,3
2016-07-25_21:39:20.00,214.0,-97.84,-96.36,2
2016-07-25_21:39:20.00,216.0,-98.9,-97.47,2
2016-07-25_21:39:20.00,218.0,-99.73,-98.29,2
2016-07-25_21:39:20.00,220.0,-97.36,-98.9,2
2016-07-25_21:39:20.00,222.0,-86.98,-90.34,1
2016-07-25_21:39:20.00,224.0,-83.12,-89.2,1
2016-07-25_21:39:20.00,226.0,-92.6,-85.26,3
2016-07-25_21:39:20.00,228.0,-100.49,-100.08,2
2016-07-25_21:39:20.00,230.0,-94.93,-96.78,2
2016-07-25_21:39:20.00,232.0,-95.46,-93.43,2
2016-07-25_21:39:30.00,190.0,-87.91,-92.21,1
2016-07-25_21:39:30.00,192.0,-88.11,-91.55,1
2016-07-25_21:39:30.00,194.0,-80.01,-92.88,1
2016-07-25_21:39:30.00,196.0,-88.59,-100.6,1
2016-07-25_21:39:30.00,198.0,-95.74,-95.91,2
2016-07-25_21:39:30.00,200.0,-96.45,-94.02,2
2016-07-25_21:39:30.00,202.0,-81.89,-84.23,2
2016-07-25_21:39:30.00,204.0,-91.39,-109.68,1
2016-07-25_21:39:30.00,206.0,-77.87,-86.33,1
2016-07-25_21:39:30.00,208.0,-85.87,-97.69,1
2016-07-25_21:39:30.00,210.0,-99.82,-87.16,3
2016-07-25_21:39:30.00,212.0,-102.92,-92.94,3
2016-07-25_21:39:30.00,214.0,-99.73,-99.65,2
2016-07-25_21:39:30.00,216.0,-98.67,-102.12,1
2016-07-25_21:39:30.00,218.0,-101.04,-104.03,2
2016-07-25_21:39:30.00,220.0,-94.67,-88.07,3
2016-07-25_21:39:30.00,222.0,-94.25,-86.21,3
2016-07-25_21:39:30.00,224.0,-90.4,-97.47,1
2016-07-25_21:39:30.00,226.0,-95.79,-99.1,1
2016-07-25_21:39:30.00,228.0,-100.51,-98.32,2
2016-07-25_21:39:30.00,230.0,-101.44,-98.66,2
2016-07-25_21:39:30.00,232.0,-101.79,-96.61,3
2016-07-25_21:39:40.00,172.0,-99.36,-95.49,3
2016-07-25_21:39:40.00,174.0,-82.88,-88.63,1
2016-07-25_21:39:40.00,176.0,-81.02,-85.36,1
2016-07-25_21:39:40.00,178.0,-77.35,-86.97,1
2016-07-25_21:39:40.00,180.0,-88.71,-94.21,1
2016-07-25_21:39:40.00,182.0,-94.32,-88.33,3
2016-07-25_21:39:40.00,184.0,-93.27,-100.59,1
2016-07-25_21:39:40.00,186.0,-100.28,-88.18,3
2016-07-25_21:39:40.00,188.0,-86.48,-91.18,1
2016-07-25_21:39:40.00,190.0,-85.66,-93.03,1
2016-07-25_21:39:40.00,192.0,-93.45,-86.51,3
2016-07-25_21:39:40.00,194.0,-96.66,-87.74,3
2016-07-25_21:39:40.00,196.0,-98.49,-96.53,2
2016-07-25_21:39:40.00,198.0,-99.94,-102.87,2
2016-07-25_21:39:40.00,200.0,-87.53,-94.55,1
2016-07-25_21:39:40.00,202.0,-89.88,-100.79,1
2016-07-25_21:39:40.00,204.0,-92.99,-98.32,1
2016-07-25_21:39:40.00,206.0,-91.33,-94.55,1
2016-07-25_21:39:40.00,208.0,-94.56,-89.83,3
2016-07-25_21:39:40.00,210.0,-100.41,-106.14,1
2016-07-25_21:39:40.00,212.0,-101.29,-103.47,2
2016-07-25_21:39:40.00,214.0,-94.66,-101.87,1
2016-07-25_21:39:40.00,216.0,-93.29,-89.95,3
2016-07-25_21:39:40.00,218.0,-99.85,-93.84,3
2016-07-25_21:39:40.00,220.0,-98.47,-94.82,3
2016-07-25_21:39:40.00,222.0,-92.8,-92.01,2
2016-07-25_21:39:40.00,224.0,-92.55,-89.82,2
2016-07-25_21:39:40.00,226.0,-97.19,-88.47,3
2016-07-25_21:39:40.00,228.0,-92.04,-96.21,1
2016-07-25_21:39:40.00,230.0,-85.98,-92.87,1
2016-07-25_21:39:40.00,232.0,-98.68,-83.45,3
2016-07-25_21:39:40.00,234.0,-85.4,-89.14,1
2016-07-25_21:39:40.00,236.0,-94.71,-97.56,2
2016-07-25_21:39:40.00,238.0,-88.17,-92.78,1
2016-07-25_21:39:40.00,240.0,-82.78,-92.78,1
2016-07-25_21:39:40.00,242.0,-85.44,-96.02,1
