DateTime,depth_m,18kHz_Sv,38kHz_Sv,code
2016-07-25_20:50:50.00,232.0,-86.73,-85.99,2
2016-07-25_20:50:50.00,234.0,-78.46,-87.29,1
2016-07-25_20:50:50.00,236.0,-82.3,-93.02,1
2016-07-25_20:50:50.00,238.0,-85.13,-88.11,2
2016-07-25_20:50:50.00,240.0,-83.97,-87.54,1
2016-07-25_20:50:50.00,242.0,-87.88,-87.57,2
2016-07-25_20:50:50.00,244.0,-81.4,-86.81,1
2016-07-25_20:50:50.00,246.0,-77.2,-85.8,1
2016-07-25_20:50:50.00,248.0,-86.59,-93.5,1
2016-07-25_20:50:50.00,250.0,-90.76,-88.7,2
2016-07-25_20:50:50.00,252.0,-82.86,-82.59,2
2016-07-25_20:50:50.00,254.0,-86.39,-87.19,2
2016-07-25_20:50:50.00,256.0,-84.98,-88.09,1
2016-07-25_20:50:50.00,258.0,-89.06,-83.19,3
2016-07-25_20:50:50.00,260.0,-87.61,-86.34,2
2016-07-25_20:50:50.00,262.0,-92.65,-96.43,1
2016-07-25_20:50:50.00,264.0,-88.92,-92.54,1
2016-07-25_20:50:50.00,266.0,-90.4,-91.02,2
2016-07-25_20:50:50.00,268.0,-83.99,-89.65,1
2016-07-25_20:50:50.00,270.0,-86.28,-90.62,1
2016-07-25_20:50:50.00,272.0,-90.98,-94.05,1
2016-07-25_20:51:00.00,222.0,-85.64,-88.7,1
2016-07-25_20:51:00.00,224.0,-80.43,-90.74,1
2016-07-25_20:51:00.00,226.0,-93.16,-93.83,2
2016-07-25_20:51:00.00,228.0,-98.21,-92.29,3
2016-07-25_20:51:00.00,230.0,-94.82,-99.49,1
2016-07-25_20:51:00.00,232.0,-95.28,-104.68,1
2016-07-25_20:51:00.00,234.0,-88.78,-88.23,2
2016-07-25_20:51:00.00,236.0,-94.15,-91.39,2
2016-07-25_20:51:00.00,238.0,-87.04,-90.56,1
2016-07-25_20:51:00.00,240.0,-87.9,-85.1,2
2016-07-25_20:51:00.00,242.0,-84.53,-84.25,2
2016-07-25_20:51:00.00,244.0,-96.41,-82.86,3
2016-07-25_20:51:00.00,246.0,-87.53,-86.45,2
2016-07-25_20:51:00.00,248.0,-84.88,-88.39,1
2016-07-25_20:51:00.00,250.0,-86.6,-89.19,2
2016-07-25_20:51:00.00,252.0,-85.97,-80.84,3
2016-07-25_20:51:00.00,254.0,-86.06,-85.16,2
2016-07-25_20:51:00.00,256.0,-85.48,-86.13,2
2016-07-25_20:51:00.00,258.0,-81.69,-88.59,1
2016-07-25_20:51:00.00,260.0,-88.74,-85.6,3
2016-07-25_20:51:00.00,262.0,-87.39,-82.99,3
2016-07-25_20:51:00.00,264.0,-89.72,-99.94,1
2016-07-25_20:51:00.00,266.0,-84.42,-84.78,2
2016-07-25_20:51:00.00,268.0,-87.74,-87.01,2
2016-07-25_20:51:00.00,270.0,-87.36,-93.49,1
2016-07-25_20:51:00.00,272.0,-89.78,-97.41,1
2016-07-25_20:51:10.00,222.0,-96.98,-98.31,2
2016-07-25_20:51:10.00,224.0,-90.65,-92.27,2
2016-07-25_20:51:10.00,226.0,-78.14,-85.21,1
2016-07-25_20:51:10.00,228.0,-83.17,-92.08,1
2016-07-25_20:51:10.00,230.0,-86.16,-94.87,1
2016-07-25_20:51:10.00,232.0,-82.32,-98.27,1
2016-07-25_20:51:10.00,234.0,-90.46,-97.83,1
2016-07-25_20:51:10.00,236.0,-88.8,-94.04,1
2016-07-25_20:51:10.00,238.0,-80.66,-87.87,1
2016-07-25_20:51:10.00,240.0,-82.29,-87.69,1
2016-07-25_20:51:10.00,242.0,-94.46,-97.11,2
2016-07-25_20:51:10.00,244.0,-85.31,-90.55,1
2016-07-25_20:51:10.00,246.0,-88.32,-83.8,3
2016-07-25_20:51:10.00,248.0,-89.55,-88.41,2
2016-07-25_20:51:10.00,250.0,-85.68,-83.4,2
2016-07-25_20:51:10.00,252.0,-85.1,-83.61,2
2016-07-25_20:51:10.00,254.0,-83.61,-82.25,2
2016-07-25_20:51:10.00,256.0,-83.62,-87.15,1
2016-07-25_20:51:10.00,258.0,-90.03,-82.56,3
2016-07-25_20:51:10.00,260.0,-92.51,-89.84,2
2016-07-25_20:51:10.00,262.0,-89.82,-84.4,3
2016-07-25_20:51:10.00,264.0,-85.72,-84.0,2
2016-07-25_20:51:10.00,266.0,-96.31,-91.14,3
2016-07-25_20:51:10.00,268.0,-93.87,-93.58,2
2016-07-25_20:51:10.00,270.0,-86.45,-100.57,1
2016-07-25_20:51:10.00,272.0,-87.66,-89.21,2
2016-07-25_20:51:20.00,188.0,-92.03,-93.42,2
2016-07-25_20:51:20.00,190.0,-95.46,-100.52,1
2016-07-25_20:51:20.00,192.0,-87.44,-86.78,2
2016-07-25_20:51:20.00,194.0,-78.64,-86.52,1
2016-07-25_20:51:20.00,196.0,-81.28,-87.66,1
2016-07-25_20:51:20.00,198.0,-90.54,-99.3,1
2016-07-25_20:51:20.00,200.0,-89.27,-89.75,2
2016-07-25_20:51:20.00,202.0,-86.87,-89.56,2
2016-07-25_20:51:20.00,204.0,-83.58,-96.46,1
2016-07-25_20:51:20.00,206.0,-82.66,-89.34,1
2016-07-25_20:51:20.00,208.0,-99.25,-90.15,3
2016-07-25_20:51:20.00,210.0,-94.46,-103.71,1
2016-07-25_20:51:20.00,212.0,-83.88,-91.89,1
2016-07-25_20:51:20.00,214.0,-100.32,-99.06,2
2016-07-25_20:51:20.00,216.0,-98.26,-100.03,2
2016-07-25_20:51:20.00,218.0,-94.51,-91.82,2
2016-07-25_20:51:20.00,220.0,-99.11,-97.42,2
2016-07-25_20:51:20.00,222.0,-84.75,-98.86,1
2016-07-25_20:51:20.00,224.0,-86.77,-91.48,1
2016-07-25_20:51:30.00,188.0,-96.48,-88.42,3
2016-07-25_20:51:30.00,190.0,-101.63,-92.79,3
2016-07-25_20:51:30.00,192.0,-85.07,-86.63,2
2016-07-25_20:51:30.00,194.0,-99.61,-97.89,2
2016-07-25_20:51:30.00,196.0,-86.26,-92.4,1
2016-07-25_20:51:30.00,198.0,-92.78,-105.6,1
2016-07-25_20:51:30.00,200.0,-103.17,-112.51,1
2016-07-25_20:51:30.00,202.0,-97.1,-109.2,1
2016-07-25_20:51:30.00,204.0,-83.31,-105.64,1
2016-07-25_20:51:30.00,206.0,-91.92,-101.49,1
2016-07-25_20:51:30.00,208.0,-94.87,-93.36,2
2016-07-25_20:51:30.00,210.0,-98.12,-105.82,1
2016-07-25_20:51:30.00,212.0,-88.71,-110.85,1
2016-07-25_20:51:30.00,214.0,-86.23,-96.35,1
2016-07-25_20:51:30.00,216.0,-84.6,-85.95,2
2016-07-25_20:51:30.00,218.0,-93.44,-101.14,1
2016-07-25_20:51:30.00,220.0,-99.79,-109.3,1
2016-07-25_20:51:30.00,222.0,-80.44,-89.94,1
2016-07-25_20:51:30.00,224.0,-100.37,-101.26,2
2016-07-25_20:51:40.00,184.0,-93.69,-92.38,2
2016-07-25_20:51:40.00,186.0,-97.21,-94.63,2
2016-07-25_20:51:40.00,188.0,-80.33,-93.26,1
2016-07-25_20:51:40.00,190.0,-80.63,-84.62,1
2016-07-25_20:51:40.00,192.0,-95.99,-112.28,1
2016-07-25_20:51:40.00,194.0,-78.06,-87.34,1
2016-07-25_20:51:40.00,196.0,-81.96,-95.54,1
2016-07-25_20:51:40.00,198.0,-94.66,-110.69,1
2016-07-25_20:51:40.00,200.0,-101.69,-105.65,1
2016-07-25_20:51:40.00,202.0,-95.2,-100.39,1
2016-07-25_20:51:40.00,204.0,-86.73,-92.14,1
2016-07-25_20:51:40.00,206.0,-93.81,-85.32,3
2016-07-25_20:51:40.00,208.0,-99.35,-104.6,1
2016-07-25_20:51:40.00,210.0,-94.19,-92.81,2
2016-07-25_20:51:40.00,212.0,-103.5,-110.12,1
2016-07-25_20:51:40.00,214.0,-93.19,-107.61,1
2016-07-25_20:51:40.00,216.0,-92.76,-91.34,2
2016-07-25_20:51:40.00,218.0,-90.29,-88.84,2
2016-07-25_20:51:40.00,220.0,-101.57,-99.89,2
2016-07-25_20:51:50.00,182.0,-101.6,-101.45,2
2016-07-25_20:51:50.00,184.0,-98.79,-96.1,2
2016-07-25_20:51:50.00,186.0,-98.66,-94.08,3
2016-07-25_20:51:50.00,188.0,-93.24,-99.88,1
2016-07-25_20:51:50.00,190.0,-98.77,-89.82,3
2016-07-25_20:51:50.00,192.0,-85.69,-90.06,1
2016-07-25_20:51:50.00,194.0,-74.79,-89.21,1
2016-07-25_20:51:50.00,196.0,-76.06,-86.5,1
2016-07-25_20:51:50.00,198.0,-87.22,-91.43,1
2016-07-25_20:51:50.00,200.0,-91.5,-89.75,2
2016-07-25_20:51:50.00,202.0,-82.5,-84.9,2
2016-07-25_20:51:50.00,204.0,-86.53,-96.67,1
2016-07-25_20:51:50.00,206.0,-82.37,-95.12,1
2016-07-25_20:51:50.00,208.0,-93.52,-88.62,3
2016-07-25_20:51:50.00,210.0,-82.0,-89.95,1
2016-07-25_20:51:50.00,212.0,-81.84,-103.57,1
2016-07-25_20:51:50.00,214.0,-104.34,-107.24,2
2016-07-25_20:51:50.00,216.0,-102.37,-105.01,2
2016-07-25_20:51:50.00,218.0,-97.11,-106.73,1
2016-07-25_20:52:00.00,184.0,-97.5,-97.09,2
2016-07-25_20:52:00.00,186.0,-95.68,-95.53,2
2016-07-25_20:52:00.00,188.0,-87.11,-89.19,2
2016-07-25_20:52:00.00,190.0,-87.93,-91.39,1
2016-07-25_20:52:00.00,192.0,-86.78,-102.58,1
2016-07-25_20:52:00.00,194.0,-83.91,-102.3,1
2016-07-25_20:52:00.00,196.0,-85.68,-85.38,2
2016-07-25_20:52:00.00,198.0,-99.52,-99.78,2
2016-07-25_20:52:00.00,200.0,-84.71,-92.32,1
2016-07-25_20:52:00.00,202.0,-89.37,-93.64,1
2016-07-25_20:52:00.00,204.0,-87.19,-91.71,1
2016-07-25_20:52:00.00,206.0,-87.29,-105.08,1
2016-07-25_20:52:00.00,208.0,-84.6,-91.63,1
2016-07-25_20:52:00.00,210.0,-95.29,-96.73,2
2016-07-25_20:52:00.00,212.0,-87.51,-100.98,1
2016-07-25_20:52:00.00,214.0,-85.18,-102.0,1
2016-07-25_20:52:00.00,216.0,-91.19,-95.72,1
2016-07-25_20:52:00.00,218.0,-92.02,-97.35,1
2016-07-25_20:52:10.00,184.0,-102.79,-102.17,2
2016-07-25_20:52:10.00,186.0,-86.65,-87.98,2
2016-07-25_20:52:10.00,188.0,-93.19,-95.44,2
2016-07-25_20:52:10.00,190.0,-93.59,-89.36,3
2016-07-25_20:52:10.00,192.0,-78.37,-87.15,1
2016-07-25_20:52:10.00,194.0,-72.22,-79.7,1
2016-07-25_20:52:10.00,196.0,-88.95,-89.84,2
2016-07-25_20:52:10.00,198.0,-76.23,-84.33,1
2016-07-25_20:52:10.00,200.0,-90.37,-105.87,1
2016-07-25_20:52:10.00,202.0,-101.25,-106.36,1
2016-07-25_20:52:10.00,204.0,-83.44,-97.82,1
2016-07-25_20:52:10.00,206.0,-81.07,-91.48,1
2016-07-25_20:52:10.00,208.0,-77.08,-87.47,1
2016-07-25_20:52:10.00,210.0,-93.83,-90.4,3
2016-07-25_20:52:10.00,212.0,-94.08,-106.33,1
2016-07-25_20:52:10.00,214.0,-81.07,-94.97,1
2016-07-25_20:52:10.00,216.0,-94.76,-87.99,3
2016-07-25_20:52:10.00,218.0,-82.79,-92.02,1
2016-07-25_20:52:20.00,184.0,-99.24,-90.08,3
2016-07-25_20:52:20.00,186.0,-96.32,-92.57,3
2016-07-25_20:52:20.00,188.0,-97.34,-106.28,1
2016-07-25_20:52:20.00,190.0,-95.75,-85.25,3
2016-07-25_20:52:20.00,192.0,-81.78,-82.97,2
2016-07-25_20:52:20.00,194.0,-81.28,-95.61,1
2016-07-25_20:52:20.00,196.0,-81.88,-95.59,1
2016-07-25_20:52:20.00,198.0,-95.24,-96.81,2
2016-07-25_20:52:20.00,200.0,-90.91,-97.14,1
2016-07-25_20:52:20.00,202.0,-97.5,-97.84,2
2016-07-25_20:52:20.00,204.0,-78.23,-88.31,1
2016-07-25_20:52:20.00,206.0,-88.73,-90.25,2
2016-07-25_20:52:20.00,208.0,-85.4,-88.82,1
2016-07-25_20:52:20.00,210.0,-99.74,-94.31,3
2016-07-25_20:52:20.00,212.0,-97.63,-109.85,1
2016-07-25_20:52:20.00,214.0,-92.27,-110.42,1
2016-07-25_20:52:20.00,216.0,-84.85,-93.44,1
2016-07-25_20:52:30.00,192.0,-90.82,-85.47,3
2016-07-25_20:52:30.00,194.0,-87.89,-103.8,1
2016-07-25_20:52:30.00,196.0,-85.92,-94.52,1
2016-07-25_20:52:30.00,198.0,-82.98,-96.31,1
2016-07-25_20:52:30.00,200.0,-97.18,-107.32,1
2016-07-25_20:52:30.00,202.0,-97.22,-91.15,3
2016-07-25_20:52:30.00,204.0,-92.77,-86.13,3
2016-07-25_20:52:30.00,206.0,-94.54,-91.33,3
2016-07-25_20:52:30.00,208.0,-93.5,-87.92,3
2016-07-25_20:52:30.00,210.0,-80.19,-93.37,1
2016-07-25_20:52:30.00,212.0,-79.06,-88.52,1
2016-07-25_20:52:30.00,214.0,-83.82,-107.04,1
2016-07-25_20:52:30.00,216.0,-82.93,-92.49,1
2016-07-25_20:52:30.00,218.0,-92.9,-95.63,2
2016-07-25_20:52:30.00,220.0,-97.78,-90.08,3
2016-07-25_20:52:30.00,222.0,-92.24,-85.48,3
2016-07-25_20:52:30.00,224.0,-88.51,-90.52,2
2016-07-25_20:52:40.00,202.0,-77.47,-84.92,1
2016-07-25_20:52:40.00,204.0,-80.19,-93.28,1
2016-07-25_20:52:40.00,206.0,-83.76,-90.64,1
2016-07-25_20:52:40.00,208.0,-85.6,-93.56,1
2016-07-25_20:52:40.00,210.0,-83.93,-87.41,1
2016-07-25_20:52:40.00,212.0,-88.8,-93.63,1
2016-07-25_20:52:40.00,214.0,-90.45,-96.72,1
2016-07-25_20:52:40.00,216.0,-88.96,-102.79,1
2016-07-25_20:52:40.00,218.0,-93.89,-95.86,2
2016-07-25_20:52:40.00,220.0,-83.76,-89.67,1
2016-07-25_20:52:40.00,222.0,-80.33,-88.27,1
2016-07-25_20:52:40.00,224.0,-82.28,-90.62,1
2016-07-25_20:52:40.00,226.0,-94.25,-99.37,1
2016-07-25_20:52:40.00,228.0,-87.45,-95.76,1
2016-07-25_20:52:40.00,230.0,-83.67,-85.99,2
2016-07-25_20:52:40.00,232.0,-81.15,-85.74,1
2016-07-25_20:52:40.00,234.0,-88.0,-84.53,3
2016-07-25_20:52:40.00,236.0,-85.07,-84.32,2
2016-07-25_20:52:50.00,222.0,-96.11,-105.88,1
2016-07-25_20:52:50.00,224.0,-85.82,-88.17,2
2016-07-25_20:52:50.00,226.0,-79.3,-89.61,1
2016-07-25_20:52:50.00,228.0,-88.0,-88.6,2
2016-07-25_20:52:50.00,230.0,-82.28,-93.94,1
2016-07-25_20:52:50.00,232.0,-85.21,-98.29,1
2016-07-25_20:52:50.00,234.0,-82.31,-86.9,1
2016-07-25_20:52:50.00,236.0,-81.77,-90.2,1
2016-07-25_20:52:50.00,238.0,-82.39,-92.01,1
2016-07-25_20:52:50.00,240.0,-89.41,-88.06,2
2016-07-25_20:52:50.00,242.0,-83.48,-82.25,2
2016-07-25_20:52:50.00,244.0,-89.19,-85.67,3
2016-07-25_20:52:50.00,246.0,-90.9,-90.9,2
2016-07-25_20:52:50.00,248.0,-86.95,-83.63,3
2016-07-25_20:52:50.00,250.0,-87.58,-83.3,3
2016-07-25_20:52:50.00,252.0,-81.37,-84.04,2
2016-07-25_20:52:50.00,254.0,-88.58,-82.62,3
2016-07-25_20:52:50.00,256.0,-85.74,-80.69,3
2016-07-25_20:53:00.00,248.0,-86.39,-88.95,2
2016-07-25_20:53:00.00,250.0,-89.38,-88.98,2
2016-07-25_20:53:00.00,252.0,-90.4,-90.33,2
2016-07-25_20:53:00.00,254.0,-87.41,-85.12,2
2016-07-25_20:53:00.00,256.0,-85.28,-85.08,2
2016-07-25_20:53:00.00,258.0,-80.97,-80.38,2
2016-07-25_20:53:00.00,260.0,-82.0,-84.6,2
2016-07-25_20:53:00.00,262.0,-82.56,-87.41,1
2016-07-25_20:53:00.00,264.0,-83.67,-89.4,1
2016-07-25_20:53:00.00,266.0,-87.81,-90.54,2
2016-07-25_20:53:00.00,268.0,-96.83,-99.06,2
2016-07-25_20:53:00.00,270.0,-90.13,-96.28,1
2016-07-25_20:53:00.00,272.0,-82.72,-86.46,1
2016-07-25_20:53:00.00,274.0,-88.49,-88.08,2
2016-07-25_20:53:00.00,276.0,-86.25,-81.0,3
2016-07-25_20:53:00.00,278.0,-85.69,-94.77,1
2016-07-25_20:53:00.00,280.0,-89.54,-94.67,1
2016-07-25_20:53:00.00,282.0,-80.6,-90.43,1
2016-07-25_20:53:10.00,296.0,-91.55,-92.64,2
2016-07-25_20:53:10.00,298.0,-96.76,-87.36,3
2016-07-25_20:53:10.00,300.0,-96.97,-97.32,2
2016-07-25_20:53:10.00,302.0,-85.69,-87.69,2
2016-07-25_20:53:10.00,304.0,-96.54,-86.54,3
2016-07-25_20:53:10.00,306.0,-87.58,-85.94,2
2016-07-25_20:53:10.00,308.0,-87.68,-84.21,3
2016-07-25_20:53:10.00,310.0,-82.95,-81.18,2
2016-07-25_20:53:10.00,312.0,-78.18,-80.26,2
2016-07-25_20:53:10.00,314.0,-92.1,-81.5,3
2016-07-25_20:53:10.00,316.0,-82.18,-76.2,3
2016-07-25_20:53:10.00,318.0,-81.05,-78.8,2
2016-07-25_20:53:10.00,320.0,-84.94,-72.83,3
2016-07-25_20:53:10.00,322.0,-80.89,-74.22,3
2016-07-25_20:53:10.00,324.0,-80.2,-74.05,3
2016-07-25_20:53:10.00,326.0,-79.69,-77.79,2
2016-07-25_20:53:10.00,328.0,-79.64,-82.11,2
2016-07-25_20:53:10.00,330.0,-77.92,-75.42,2
2016-07-25_20:53:10.00,332.0,-74.76,-74.17,2
2016-07-25_20:53:20.00,344.0,-73.92,-80.55,1
2016-07-25_20:53:20.00,346.0,-72.69,-77.58,1
2016-07-25_20:53:20.00,348.0,-76.13,-75.44,2
2016-07-25_20:53:20.00,350.0,-75.56,-79.32,1
2016-07-25_20:53:20.00,352.0,-74.49,-78.07,1
2016-07-25_20:53:20.00,354.0,-71.71,-78.47,1
2016-07-25_20:53:20.00,356.0,-75.62,-76.4,2
2016-07-25_20:53:20.00,358.0,-71.04,-78.62,1
2016-07-25_20:53:20.00,360.0,-68.75,-75.67,1
2016-07-25_20:53:20.00,362.0,-69.32,-74.51,1
2016-07-25_20:53:20.00,364.0,-71.55,-74.21,2
2016-07-25_20:53:20.00,366.0,-72.16,-77.93,1
2016-07-25_20:53:20.00,368.0,-69.59,-76.64,1
2016-07-25_20:53:20.00,370.0,-70.33,-77.33,1
2016-07-25_20:53:20.00,372.0,-71.61,-73.15,2
2016-07-25_20:53:20.00,374.0,-71.27,-69.4,2
2016-07-25_20:53:20.00,376.0,-72.05,-69.12,2
2016-07-25_20:53:20.00,378.0,-68.54,-68.67,2
2016-07-25_20:53:20.00,380.0,-72.03,-73.0,2
2016-07-25_20:53:30.00,394.0,-71.15,-75.23,1
2016-07-25_20:53:30.00,396.0,-70.51,-74.14,1
2016-07-25_20:53:30.00,398.0,-64.47,-70.8,1
2016-07-25_20:53:30.00,400.0,-66.94,-80.1,1
2016-07-25_20:53:30.00,402.0,-70.6,-79.14,1
2016-07-25_20:53:30.00,404.0,-69.6,-73.31,1
2016-07-25_20:53:30.00,406.0,-75.49,-74.17,2
2016-07-25_20:53:30.00,408.0,-70.27,-73.12,2
2016-07-25_20:53:30.00,410.0,-67.69,-74.8,1
2016-07-25_20:53:30.00,412.0,-68.81,-75.79,1
2016-07-25_20:53:30.00,414.0,-73.97,-77.02,1
2016-07-25_20:53:30.00,416.0,-72.68,-75.07,2
2016-07-25_20:53:30.00,418.0,-71.22,-81.15,1
2016-07-25_20:53:30.00,420.0,-72.54,-75.79,1
2016-07-25_20:53:30.00,422.0,-73.18,-76.69,1
2016-07-25_20:53:30.00,424.0,-70.99,-73.06,2
2016-07-25_20:53:30.00,426.0,-72.59,-75.55,2
2016-07-25_20:53:30.00,428.0,-65.91,-74.46,1
2016-07-25_20:53:30.00,430.0,-69.41,-75.42,1
2016-07-25_20:53:30.00,432.0,-72.07,-78.18,1
2016-07-25_20:53:40.00,456.0,-69.34,-75.13,1
2016-07-25_20:53:40.00,458.0,-67.59,-75.21,1
2016-07-25_20:53:40.00,460.0,-72.55,-72.68,2
2016-07-25_20:53:40.00,462.0,-69.95,-70.38,2
